"user_id","game_name","payment_month","revenue","language","has_older_device_model","age","engagement_month","churn_month","last_month","user_status","lifetime_in_month"
"IdKyooyTjAbvCA7p+ujKCw==","game 3","2022-12-01 00:00:00+00","46.56","uk","",19,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"Z7/6qvk8WKH3uR6IMYlCxw==","game 3","2022-05-01 00:00:00+00","12.09","uk","",30,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","7"
"c5qsNfxhW80Ws3aBXDa1nA==","game 3","2022-11-01 00:00:00+00","26.16","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"eoqO46DzxSrKA2rredUNyQ==","game 3","2022-07-01 00:00:00+00","60.72","uk","",24,"2022-06-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"3Xuq0acIoGEgw19qflIoog==","game 3","2022-07-01 00:00:00+00","41.73","uk","",25,"2022-06-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"FbbhrtuL39vfmatF2ObVfA==","game 3","2022-09-01 00:00:00+00","42.60","uk","",16,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","4"
"Fqu+/F0rn1G4YP3f3yHA1Q==","game 3","2022-09-01 00:00:00+00","29.34","uk","",21,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"zSepnWFgLH0tQb1s4mxKZQ==","game 3","2022-06-01 00:00:00+00","25.56","uk","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"RQBsCvxlogTNUidSygqgcQ==","game 3","2022-07-01 00:00:00+00","29.34","uk","",28,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"sCKPcG1GIuOo593nRuu1Cw==","game 3","2022-06-01 00:00:00+00","61.11","uk","",25,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","7"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-08-01 00:00:00+00","57.78","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"e6LTrwXMl/v1epsRPDa9Fg==","game 2","2022-12-01 00:00:00+00","15.93","uk","",30,"2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"ZxxZ87IcpgSh4lQ/VSIjnA==","game 3","2022-05-01 00:00:00+00","38.76","uk","",22,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"MSxDpyVU8A+9Wgmnb8b1IQ==","game 3","2022-10-01 00:00:00+00","68.58","uk","",14,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"HJccOn6v5KHqBa8wRu42oQ==","game 3","2022-05-01 00:00:00+00","18.84","uk","",20,"2022-03-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"7GCGwypiXsxGxetp6/KmnA==","game 3","2022-11-01 00:00:00+00","45.00","uk","",31,"2022-08-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","4"
"hi1ErLiMLDP0HWvMqLKv6g==","game 3","2022-11-01 00:00:00+00","62.55","ru","",18,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"urYfKANRgMuaQO9lQnBgnQ==","game 3","2022-07-01 00:00:00+00","22.35","uk","",31,"2022-05-01 00:00:00+00","2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","churn","3"
"Ej00UDBb0OBlQliAnSIp+g==","game 3","2022-09-01 00:00:00+00","42.54","uk","",15,"2022-09-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"f9cWBjiN4c8lXAkBhdqK6Q==","game 3","2022-09-01 00:00:00+00","23.13","uk","",21,"2022-09-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","3"
"J6WNl39fdxaY8ZtvV8wNkw==","game 3","2022-06-01 00:00:00+00","41.85","uk",1,18,"2022-03-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","churn","4"
"Bcs3CbYx2EpbL9otxlEUmg==","game 3","2022-10-01 00:00:00+00","96.84","uk",1,18,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","8"
"ABuPH1LovAomZwU+2iw0Lw==","game 3","2022-11-01 00:00:00+00","105.99","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"ORSvkhCut21rsk0cVtJfJA==","game 3","2022-09-01 00:00:00+00","146.25","uk","",21,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","4"
"iFnn4bfYgNs8OS5MCcLjeA==","game 3","2022-11-01 00:00:00+00","15.0","uk","",28,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","8"
"zmZPan/KZoyrIR2r/SvLdA==","game 3","2022-05-01 00:00:00+00","133.14","ru","",15,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","8"
"SyWxmJ+Ha8K2C9UJt8blVA==","game 3","2022-09-01 00:00:00+00","53.01","ru","",25,"2022-03-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"aujnuJ9eBYK+yGF15TtUkw==","game 2","2022-10-01 00:00:00+00","12.69","en","",35,"2022-09-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","2"
"ZU1vF9G4TjB+iEZ001MU3g==","game 3","2022-07-01 00:00:00+00","22.2","ru","",29,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"ICBVvRc9TR+qF7IoBfEWsQ==","game 3","2022-09-01 00:00:00+00","41.91","uk",1,18,"2022-08-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"UuQtA3rK0dpF7TttUoIAyg==","game 3","2022-10-01 00:00:00+00","21.81","uk","",19,"2022-10-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"PydH3c1l9bUvwz7hsiaBOg==","game 3","2022-09-01 00:00:00+00","55.17","uk","",17,"2022-08-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","churn","2"
"QZBiEFECZAgVl5IkN9/cFw==","game 3","2022-10-01 00:00:00+00","130.92","en","",16,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","6"
"F9Jtg6+0qPUKWDgBJxG8cA==","game 3","2022-11-01 00:00:00+00","22.14","ru","",18,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","8"
"jVhb69DTRT5TSWYEiUrlbg==","game 3","2022-05-01 00:00:00+00","54.27","uk","",20,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"ux4Q9iTbOyaU1c/0SKvF7w==","game 3","2022-11-01 00:00:00+00","96.42","uk","",26,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"eCd4MBHIR4qUWapg05TFLQ==","game 3","2022-11-01 00:00:00+00","12.93","ru","",18,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","8"
"7RkS5ikrXwWByJobMXv2sA==","game 3","2022-10-01 00:00:00+00","25.89","ru","",21,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","3"
"3KHhqZr7/1n2+bTP13WuXA==","game 3","2022-08-01 00:00:00+00","20.19","uk","",16,"2022-06-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"xZMY1f3dijkAd2lWkkI4Ow==","game 3","2022-12-01 00:00:00+00","24.69","uk",1,21,"2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"pLOCMIX+imLIzoDehgdOPA==","game 3","2022-07-01 00:00:00+00","151.44","uk","",22,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"orbgZNBGuhZZx63HTAbyIw==","game 3","2022-06-01 00:00:00+00","117.48","uk","",25,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"787jk0VnxM8/sv/0TkvO6A==","game 3","2022-06-01 00:00:00+00","97.95","uk","",20,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-09-01 00:00:00+00","49.95","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"7BqUeLmbiug63XrWs2+ZQQ==","game 3","2022-07-01 00:00:00+00","61.41","ru","",15,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"7BqUeLmbiug63XrWs2+ZQQ==","game 3","2022-08-01 00:00:00+00","32.94","ru","",15,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"3v8rT35Ra6ui/zatnMoTIw==","game 3","2022-11-01 00:00:00+00","17.85","uk","",28,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"jQW6YmVUlZdePPY7F9NgMg==","game 3","2022-10-01 00:00:00+00","40.92","uk","",30,"2022-09-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"iFnn4bfYgNs8OS5MCcLjeA==","game 3","2022-10-01 00:00:00+00","61.77","uk","",28,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"7GCGwypiXsxGxetp6/KmnA==","game 3","2022-09-01 00:00:00+00","63.30","uk","",31,"2022-08-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"A1qVjssGQ+ZUWZu3Z5DzTA==","game 3","2022-07-01 00:00:00+00","64.44","uk","",24,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-10-01 00:00:00+00","98.55","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","6"
"1jx1AjqUwE9sbCyafQnUNQ==","game 3","2022-10-01 00:00:00+00","46.98","ru","",25,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"dQAFHVkiiCKfawYALbHZeA==","game 3","2022-08-01 00:00:00+00","14.64","uk","",26,"2022-07-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"qmZRB16NnnCdNHWUcSyVDQ==","game 3","2022-12-01 00:00:00+00","41.94","ru","",37,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"mY631USB1Y3/I1dHNhoEyA==","game 3","2022-12-01 00:00:00+00","36.36","uk","",22,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","2"
"G9053rs6jbKItKUhrUdLew==","game 3","2022-08-01 00:00:00+00","41.94","uk","",27,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"BH4aptg763J0WNnw0OS9hw==","game 3","2022-07-01 00:00:00+00","15.21","ru","",18,"2022-07-01 00:00:00+00","2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"WDsSR+yQGqoMMBfCxqkZlw==","game 3","2022-06-01 00:00:00+00","91.05","uk","",24,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"hZgZSp9Xf7/Bsye+tOipCA==","game 3","2022-12-01 00:00:00+00","62.82","ru","",19,"2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"fCdEizmUtnjNYQLbx81H8g==","game 3","2022-04-01 00:00:00+00","18.12","ru","",16,"2022-04-01 00:00:00+00","2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"7vnYIRqjBNlAyBbtPg02tQ==","game 3","2022-07-01 00:00:00+00","31.59","uk","",21,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"s27V1tbCAysovKSY1XcdWQ==","game 3","2022-05-01 00:00:00+00","12.15","uk","",34,"2022-03-01 00:00:00+00","2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"HZqx1XVZ1mb7lM9T61x+DA==","game 3","2022-08-01 00:00:00+00","13.47","ru","",43,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"HQB3hZuYcu0z8jVIl5bbug==","game 3","2022-10-01 00:00:00+00","61.80","uk","",17,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","3"
"3OXz+Ar2gN+zfGLZTRCVMQ==","game 3","2022-12-01 00:00:00+00","18.9","uk","",16,"2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"Y/nf8iBu/UCaNAuIRRjVwA==","game 3","2022-09-01 00:00:00+00","20.16","uk","",15,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"L8+KU8u6xftnkFVO501X7w==","game 3","2022-07-01 00:00:00+00","14.04","uk","",30,"2022-07-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"V7J42heW8l19wiBJ8UpRyw==","game 3","2022-12-01 00:00:00+00","110.01","ru","",25,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"TWDA+aUZ8OPMHOtz5cPPXA==","game 3","2022-05-01 00:00:00+00","27.42","ru","",20,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"njexPkl3G77JLZwwcq2UVA==","game 3","2022-11-01 00:00:00+00","28.08","uk","",28,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"l3sFUsG2qpcnrEzwRnjvtQ==","game 3","2022-04-01 00:00:00+00","59.73","ru","",15,"2022-03-01 00:00:00+00","2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","churn","2"
"gxZPbCoYIu8slavUm05KGA==","game 3","2022-10-01 00:00:00+00","14.91","ru","",14,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"Bcs3CbYx2EpbL9otxlEUmg==","game 3","2022-09-01 00:00:00+00","76.02","uk",1,18,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"0A5RkQrm+GBgG7KSFk/xhw==","game 3","2022-08-01 00:00:00+00","40.83","uk","",31,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"3Whh6FLR1MSfsuHKVdCEYQ==","game 3","2022-12-01 00:00:00+00","26.73","uk",1,21,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"sthXYk64G/Zkc+7xA3xUbw==","game 2","2022-10-01 00:00:00+00","47.46","uk","",21,"2022-10-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"SyWxmJ+Ha8K2C9UJt8blVA==","game 3","2022-06-01 00:00:00+00","63.45","ru","",25,"2022-03-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"3Xuq0acIoGEgw19qflIoog==","game 3","2022-09-01 00:00:00+00","34.32","uk","",25,"2022-06-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"ZmjMhgyYl6o8iFq964FEWg==","game 3","2022-09-01 00:00:00+00","67.65","ru","",17,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"njexPkl3G77JLZwwcq2UVA==","game 3","2022-12-01 00:00:00+00","18.03","uk","",28,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","2"
"dpfu6t8G4blqMn55KM8bSg==","game 3","2022-05-01 00:00:00+00","33.15","uk","",16,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"Vtl1tAkN8ajIRaOwKulKyQ==","game 3","2022-12-01 00:00:00+00","56.58","uk","",25,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"xnLJlU804PSS9tXKmm7gZQ==","game 3","2022-05-01 00:00:00+00","96.06","ru",1,21,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Uen3Ap0lnrgWVWJtFCSo7g==","game 3","2022-05-01 00:00:00+00","47.88","ru","",17,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"6We7zBO7mVbNxGEl/xPKVg==","game 3","2022-07-01 00:00:00+00","118.83","uk","",19,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"99X4aLWWjAIgmlXjrXQIgg==","game 3","2022-03-01 00:00:00+00","16.98","ru","",22,"2022-03-01 00:00:00+00","2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"oQQmPjqm7DR+exPmp6xDhg==","game 3","2022-07-01 00:00:00+00","12.42","uk","",30,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"QZBiEFECZAgVl5IkN9/cFw==","game 3","2022-05-01 00:00:00+00","91.17","en","",16,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"B4b6v6eUHvAVOeAQk6EEiw==","game 3","2022-07-01 00:00:00+00","20.79","ru","",23,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"wjWDL/+l9D+LVt/9gNMH5Q==","game 3","2022-09-01 00:00:00+00","43.53","ru","",20,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"c5qsNfxhW80Ws3aBXDa1nA==","game 3","2022-12-01 00:00:00+00","14.28","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"Uen3Ap0lnrgWVWJtFCSo7g==","game 3","2022-10-01 00:00:00+00","14.85","ru","",17,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","8"
"cDaRA0l0GtU4VtTO/DSe1g==","game 3","2022-11-01 00:00:00+00","33.33","uk","",21,"2022-11-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"QZBiEFECZAgVl5IkN9/cFw==","game 3","2022-08-01 00:00:00+00","205.05","en","",16,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"7GE5h/3N3lcro3K9T3aujw==","game 3","2022-09-01 00:00:00+00","90.87","ru","",32,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"4btLP2zvi8eBV0t08fdkKQ==","game 3","2022-05-01 00:00:00+00","91.68","ru","",20,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"Y/nf8iBu/UCaNAuIRRjVwA==","game 3","2022-03-01 00:00:00+00","24.27","uk","",15,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","8"
"xVwGwMaEG1yZydv5VIfEQA==","game 3","2022-09-01 00:00:00+00","62.97","uk","",22,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"06RPvlsFPCmM9ag+iSM/Ag==","game 3","2022-11-01 00:00:00+00","39.78","ru","",34,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","8"
"URpBYMANMt6h5bDmQtNfwg==","game 3","2022-11-01 00:00:00+00","50.82","uk","",17,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"NBaV27MmzBu99zAeNFSjUA==","game 3","2022-11-01 00:00:00+00","12.6","uk","",26,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"Krr8Kwf65LaX8LctHRsFWg==","game 3","2022-12-01 00:00:00+00","47.88","ru","",16,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"xt/PY4N2zkZQgtlZ9Cg82w==","game 3","2022-12-01 00:00:00+00","55.68","ru","",24,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"Vn7Z6/B2x4f/w8R6xVfw5w==","game 3","2022-10-01 00:00:00+00","67.08","uk","",18,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"75lEf3nSWLSf6GncqhR9gQ==","game 3","2022-05-01 00:00:00+00","58.26","ru","",22,"2022-03-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"pLOCMIX+imLIzoDehgdOPA==","game 3","2022-10-01 00:00:00+00","46.80","uk","",22,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"xVwGwMaEG1yZydv5VIfEQA==","game 3","2022-08-01 00:00:00+00","17.94","uk","",22,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"Bcs3CbYx2EpbL9otxlEUmg==","game 3","2022-05-01 00:00:00+00","30.72","uk",1,18,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"Ox0UcaMHdCuTLe5/JQrJMQ==","game 3","2022-07-01 00:00:00+00","28.35","ru","",18,"2022-06-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"T+RA0/fgzbUBLF89D4AEDA==","game 3","2022-09-01 00:00:00+00","18.51","ru","",23,"2022-03-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","churn","7"
"Np8MbaAllrt9d2F+g1ZvJQ==","game 3","2022-10-01 00:00:00+00","53.82","uk","",22,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"ZeMBdi9hmR0vUv+lyZiypQ==","game 3","2022-03-01 00:00:00+00","25.41","uk","",22,"2022-03-01 00:00:00+00","2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"TWDA+aUZ8OPMHOtz5cPPXA==","game 3","2022-10-01 00:00:00+00","13.92","ru","",20,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"n8oSWohH4Vi8muIgqbRC+Q==","game 3","2022-12-01 00:00:00+00","26.7","uk","",14,"2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"Hamw6F2EZmJfI2glmE2NEg==","game 3","2022-11-01 00:00:00+00","20.97","ru",1,24,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","8"
"dpfu6t8G4blqMn55KM8bSg==","game 3","2022-11-01 00:00:00+00","38.58","uk","",16,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","8"
"bBOj8UKjraXzMIPrGBdCrQ==","game 3","2022-10-01 00:00:00+00","12.21","uk","",28,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"b6lW5fOrJiJUE7dwhEp9VQ==","game 3","2022-10-01 00:00:00+00","46.20","ru","",17,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"zSepnWFgLH0tQb1s4mxKZQ==","game 3","2022-03-01 00:00:00+00","23.01","uk","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","10"
"eCd4MBHIR4qUWapg05TFLQ==","game 3","2022-10-01 00:00:00+00","70.95","ru","",18,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"Uen3Ap0lnrgWVWJtFCSo7g==","game 3","2022-03-01 00:00:00+00","20.79","ru","",17,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","8"
"7GE5h/3N3lcro3K9T3aujw==","game 3","2022-10-01 00:00:00+00","77.64","ru","",32,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","8"
"75lEf3nSWLSf6GncqhR9gQ==","game 3","2022-06-01 00:00:00+00","86.85","ru","",22,"2022-03-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"qqYyR2vRI+7pgiuyTnVM+A==","game 3","2022-07-01 00:00:00+00","27.03","ru","",19,"2022-05-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"9IWUQ1iWPfYSSN2tWuVqMQ==","game 3","2022-12-01 00:00:00+00","30.12","ru","",24,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"Y/nf8iBu/UCaNAuIRRjVwA==","game 3","2022-07-01 00:00:00+00","63.63","uk","",15,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"q/Tz1C31XWaBUDrRn2ezDw==","game 3","2022-06-01 00:00:00+00","72.48","uk","",21,"2022-05-01 00:00:00+00","2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"72brUr/DKItStlTen5pHYg==","game 3","2022-03-01 00:00:00+00","24.15","uk","",24,"2022-03-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","9"
"Fqu+/F0rn1G4YP3f3yHA1Q==","game 3","2022-05-01 00:00:00+00","20.73","uk","",21,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"7vnYIRqjBNlAyBbtPg02tQ==","game 3","2022-10-01 00:00:00+00","158.16","uk","",21,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"xnLJlU804PSS9tXKmm7gZQ==","game 3","2022-10-01 00:00:00+00","27.30","ru",1,21,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
