"user_id","game_name","payment_month","revenue","language","has_older_device_model","age","engagement_month","mod_churn_month","lifetime_in_month"
"I8yTxTfERu6jtLOfWB0dFQ==","game 3","2022-09-01","43.29","ru","",33,"2022-09-01","2022-10-01","1"
"ICBVvRc9TR+qF7IoBfEWsQ==","game 3","2022-09-01","41.91","uk",1,18,"2022-08-01","2022-12-01","4"
"ICBVvRc9TR+qF7IoBfEWsQ==","game 3","2022-11-01","31.98","uk",1,18,"2022-08-01","2022-12-01","4"
"ICBVvRc9TR+qF7IoBfEWsQ==","game 3","2022-10-01","80.73","uk",1,18,"2022-08-01","2022-12-01","4"
"ICBVvRc9TR+qF7IoBfEWsQ==","game 3","2022-08-01","44.37","uk",1,18,"2022-08-01","2022-12-01","4"
"IdKyooyTjAbvCA7p+ujKCw==","game 3","2022-08-01","54.24","uk","",19,"2022-05-01","","-4"
"IdKyooyTjAbvCA7p+ujKCw==","game 3","2022-06-01","103.14","uk","",19,"2022-05-01","","-4"
"IdKyooyTjAbvCA7p+ujKCw==","game 3","2022-07-01","84.45","uk","",19,"2022-05-01","","-4"
"IdKyooyTjAbvCA7p+ujKCw==","game 3","2022-12-01","46.56","uk","",19,"2022-05-01","","-4"
"IdKyooyTjAbvCA7p+ujKCw==","game 3","2022-09-01","41.61","uk","",19,"2022-05-01","","-4"
"IdKyooyTjAbvCA7p+ujKCw==","game 3","2022-05-01","153.54","uk","",19,"2022-05-01","","-4"
"iFFApiXZ2wPdS666BLpKZw==","game 3","2022-06-01","34.89","uk","",18,"2022-03-01","2022-11-01","8"
"iFFApiXZ2wPdS666BLpKZw==","game 3","2022-08-01","18.42","uk","",18,"2022-03-01","2022-11-01","8"
"iFFApiXZ2wPdS666BLpKZw==","game 3","2022-03-01","26.85","uk","",18,"2022-03-01","2022-11-01","8"
"iFFApiXZ2wPdS666BLpKZw==","game 3","2022-09-01","53.94","uk","",18,"2022-03-01","2022-11-01","8"
"iFFApiXZ2wPdS666BLpKZw==","game 3","2022-10-01","15.48","uk","",18,"2022-03-01","2022-11-01","8"
"iFFApiXZ2wPdS666BLpKZw==","game 3","2022-07-01","48.78","uk","",18,"2022-03-01","2022-11-01","8"
"iFFApiXZ2wPdS666BLpKZw==","game 3","2022-04-01","49.92","uk","",18,"2022-03-01","2022-11-01","8"
"iFnn4bfYgNs8OS5MCcLjeA==","game 3","2022-10-01","61.77","uk","",28,"2022-04-01","2022-12-01","8"
"iFnn4bfYgNs8OS5MCcLjeA==","game 3","2022-07-01","21.39","uk","",28,"2022-04-01","2022-12-01","8"
"iFnn4bfYgNs8OS5MCcLjeA==","game 3","2022-04-01","18.39","uk","",28,"2022-04-01","2022-12-01","8"
"iFnn4bfYgNs8OS5MCcLjeA==","game 3","2022-11-01","15.0","uk","",28,"2022-04-01","2022-12-01","8"
"iFnn4bfYgNs8OS5MCcLjeA==","game 3","2022-09-01","27.93","uk","",28,"2022-04-01","2022-12-01","8"
"iG1GfeiUaaoT1pZksh8QKw==","game 3","2022-11-01","13.65","uk","",39,"2022-11-01","2022-12-01","1"
"iIytnKqiHLJVVoC/S4HgPQ==","game 3","2022-07-01","12.51","ru","",24,"2022-07-01","2022-08-01","1"
"ildaqkizLaFesmkjCvlzmQ==","game 3","2022-07-01","17.07","uk","",24,"2022-06-01","2022-12-01","6"
"ildaqkizLaFesmkjCvlzmQ==","game 3","2022-06-01","54.54","uk","",24,"2022-06-01","2022-12-01","6"
"ildaqkizLaFesmkjCvlzmQ==","game 3","2022-11-01","12.12","uk","",24,"2022-06-01","2022-12-01","6"
"ildaqkizLaFesmkjCvlzmQ==","game 3","2022-09-01","50.19","uk","",24,"2022-06-01","2022-12-01","6"
"ildaqkizLaFesmkjCvlzmQ==","game 3","2022-08-01","58.23","uk","",24,"2022-06-01","2022-12-01","6"
"ilnMSoPJHAYMegDX02XG+w==","game 3","2022-05-01","64.86","uk","",25,"2022-04-01","2022-06-01","2"
"ilnMSoPJHAYMegDX02XG+w==","game 3","2022-04-01","54.03","uk","",25,"2022-04-01","2022-06-01","2"
"IS/yKhM20myJT0Ua+1Rk1w==","game 1","2022-11-01","30.54","uk","",26,"2022-11-01","2022-12-01","1"
"iw2tiT4Ar7pk2PlF0Jd6Yw==","game 3","2022-12-01","78.00","ru","",25,"2022-12-01","","-11"
"J6WNl39fdxaY8ZtvV8wNkw==","game 3","2022-06-01","41.85","uk",1,18,"2022-03-01","2022-07-01","4"
"J6WNl39fdxaY8ZtvV8wNkw==","game 3","2022-04-01","18.42","uk",1,18,"2022-03-01","2022-07-01","4"
"J6WNl39fdxaY8ZtvV8wNkw==","game 3","2022-03-01","16.14","uk",1,18,"2022-03-01","2022-07-01","4"
"J6WNl39fdxaY8ZtvV8wNkw==","game 3","2022-05-01","24.99","uk",1,18,"2022-03-01","2022-07-01","4"
"JBV4ilPNTtWevrqq146kyg==","game 3","2022-07-01","34.59","uk","",43,"2022-06-01","2022-08-01","2"
"JBV4ilPNTtWevrqq146kyg==","game 3","2022-06-01","16.38","uk","",43,"2022-06-01","2022-08-01","2"
"jKSOgyMP0Yzld1pVpvyYrg==","game 3","2022-05-01","15.06","uk","",36,"2022-05-01","2022-12-01","7"
"jKSOgyMP0Yzld1pVpvyYrg==","game 3","2022-08-01","26.31","uk","",36,"2022-05-01","2022-12-01","7"
"jKSOgyMP0Yzld1pVpvyYrg==","game 3","2022-11-01","12.6","uk","",36,"2022-05-01","2022-12-01","7"
"jM8s8LsWXTBSKnIgg7UVjQ==","game 3","2022-12-01","12.6","uk","",30,"2022-12-01","","-11"
"Jp0hnV9XOJGVV5jpFhlqgQ==","game 3","2022-06-01","63.39","uk","",25,"2022-03-01","2022-12-01","9"
"Jp0hnV9XOJGVV5jpFhlqgQ==","game 3","2022-10-01","46.89","uk","",25,"2022-03-01","2022-12-01","9"
"Jp0hnV9XOJGVV5jpFhlqgQ==","game 3","2022-04-01","56.16","uk","",25,"2022-03-01","2022-12-01","9"
"Jp0hnV9XOJGVV5jpFhlqgQ==","game 3","2022-03-01","122.64","uk","",25,"2022-03-01","2022-12-01","9"
"Jp0hnV9XOJGVV5jpFhlqgQ==","game 3","2022-11-01","59.04","uk","",25,"2022-03-01","2022-12-01","9"
"Jp0hnV9XOJGVV5jpFhlqgQ==","game 3","2022-08-01","56.10","uk","",25,"2022-03-01","2022-12-01","9"
"Jp0hnV9XOJGVV5jpFhlqgQ==","game 3","2022-05-01","18.06","uk","",25,"2022-03-01","2022-12-01","9"
"jQW6YmVUlZdePPY7F9NgMg==","game 3","2022-09-01","12.12","uk","",30,"2022-09-01","2022-12-01","3"
"jQW6YmVUlZdePPY7F9NgMg==","game 3","2022-11-01","58.32","uk","",30,"2022-09-01","2022-12-01","3"
"jQW6YmVUlZdePPY7F9NgMg==","game 3","2022-10-01","40.92","uk","",30,"2022-09-01","2022-12-01","3"
"juwM8fLyplCQTgKTP8dJgQ==","game 3","2022-11-01","16.44","ru","",34,"2022-07-01","2022-12-01","5"
"juwM8fLyplCQTgKTP8dJgQ==","game 3","2022-08-01","13.65","ru","",34,"2022-07-01","2022-12-01","5"
"juwM8fLyplCQTgKTP8dJgQ==","game 3","2022-10-01","55.50","ru","",34,"2022-07-01","2022-12-01","5"
"juwM8fLyplCQTgKTP8dJgQ==","game 3","2022-07-01","15.45","ru","",34,"2022-07-01","2022-12-01","5"
"juwM8fLyplCQTgKTP8dJgQ==","game 3","2022-09-01","49.89","ru","",34,"2022-07-01","2022-12-01","5"
"jVhb69DTRT5TSWYEiUrlbg==","game 3","2022-09-01","42.39","uk","",20,"2022-03-01","","-2"
"jVhb69DTRT5TSWYEiUrlbg==","game 3","2022-03-01","17.46","uk","",20,"2022-03-01","","-2"
"jVhb69DTRT5TSWYEiUrlbg==","game 3","2022-05-01","54.27","uk","",20,"2022-03-01","","-2"
"jVhb69DTRT5TSWYEiUrlbg==","game 3","2022-11-01","25.38","uk","",20,"2022-03-01","","-2"
"jVhb69DTRT5TSWYEiUrlbg==","game 3","2022-07-01","36.21","uk","",20,"2022-03-01","","-2"
"jVhb69DTRT5TSWYEiUrlbg==","game 3","2022-10-01","78.48","uk","",20,"2022-03-01","","-2"
"jVhb69DTRT5TSWYEiUrlbg==","game 3","2022-08-01","24.09","uk","",20,"2022-03-01","","-2"
"jVhb69DTRT5TSWYEiUrlbg==","game 3","2022-06-01","66.45","uk","",20,"2022-03-01","","-2"
"jVhb69DTRT5TSWYEiUrlbg==","game 3","2022-12-01","39.99","uk","",20,"2022-03-01","","-2"
"jVhb69DTRT5TSWYEiUrlbg==","game 3","2022-04-01","58.44","uk","",20,"2022-03-01","","-2"
"JZddlB04roDQYT2zrRPBcA==","game 3","2022-08-01","12.45","uk","",44,"2022-08-01","2022-09-01","1"
"K5c4Zypq0/6iQYmv/Dqm5A==","game 3","2022-10-01","24.96","uk","",21,"2022-10-01","2022-12-01","2"
"K5c4Zypq0/6iQYmv/Dqm5A==","game 3","2022-11-01","18.12","uk","",21,"2022-10-01","2022-12-01","2"
"K/6KHxREKTlFZXRfBNVNuQ==","game 3","2022-07-01","38.07","ru","",19,"2022-04-01","2022-11-01","7"
"K/6KHxREKTlFZXRfBNVNuQ==","game 3","2022-05-01","13.26","ru","",19,"2022-04-01","2022-11-01","7"
"K/6KHxREKTlFZXRfBNVNuQ==","game 3","2022-10-01","16.83","ru","",19,"2022-04-01","2022-11-01","7"
"K/6KHxREKTlFZXRfBNVNuQ==","game 3","2022-04-01","41.46","ru","",19,"2022-04-01","2022-11-01","7"
"K/6KHxREKTlFZXRfBNVNuQ==","game 3","2022-09-01","31.53","ru","",19,"2022-04-01","2022-11-01","7"
"K/6KHxREKTlFZXRfBNVNuQ==","game 3","2022-06-01","14.64","ru","",19,"2022-04-01","2022-11-01","7"
"kAGCRMpNBghYDdEZ7r3Ptg==","game 2","2022-08-01","12.93","en","",31,"2022-08-01","2022-09-01","1"
"KFO5m0KyIyGE1D5YZHC8Wg==","game 1","2022-10-01","25.71","uk",1,21,"2022-10-01","2022-11-01","1"
"kGxMA4SONgR8wL4JeeX8PQ==","game 3","2022-12-01","32.37","uk","",23,"2022-12-01","","-11"
"k+mv8oxK5y+607GU9LGO+A==","game 3","2022-11-01","32.76","uk","",17,"2022-10-01","2022-12-01","2"
"k+mv8oxK5y+607GU9LGO+A==","game 3","2022-10-01","49.65","uk","",17,"2022-10-01","2022-12-01","2"
"Krr8Kwf65LaX8LctHRsFWg==","game 3","2022-12-01","47.88","ru","",16,"2022-10-01","","-9"
"Krr8Kwf65LaX8LctHRsFWg==","game 3","2022-11-01","65.40","ru","",16,"2022-10-01","","-9"
"Krr8Kwf65LaX8LctHRsFWg==","game 3","2022-10-01","72.36","ru","",16,"2022-10-01","","-9"
"l3sFUsG2qpcnrEzwRnjvtQ==","game 3","2022-04-01","59.73","ru","",15,"2022-03-01","2022-05-01","2"
"l3sFUsG2qpcnrEzwRnjvtQ==","game 3","2022-03-01","38.10","ru","",15,"2022-03-01","2022-05-01","2"
"L3waZ4UDUTOCMfVcL29lGQ==","game 3","2022-12-01","45.06","en","",29,"2022-12-01","","-11"
"L8+KU8u6xftnkFVO501X7w==","game 3","2022-07-01","14.04","uk","",30,"2022-07-01","2022-09-01","2"
"L8+KU8u6xftnkFVO501X7w==","game 3","2022-08-01","14.55","uk","",30,"2022-07-01","2022-09-01","2"
"lCD23Awt3KotauWenCRr5w==","game 3","2022-05-01","90.75","uk","",20,"2022-04-01","2022-08-01","4"
"lCD23Awt3KotauWenCRr5w==","game 3","2022-04-01","47.94","uk","",20,"2022-04-01","2022-08-01","4"
"lCD23Awt3KotauWenCRr5w==","game 3","2022-07-01","22.98","uk","",20,"2022-04-01","2022-08-01","4"
"lGI5+OCzV6nnDMpyZWtZAg==","game 3","2022-05-01","17.25","ru","",18,"2022-05-01","2022-06-01","1"
"lHTzlMgVj6HJZc31yCCDng==","game 3","2022-11-01","14.73","uk","",19,"2022-10-01","2022-12-01","2"
"lHTzlMgVj6HJZc31yCCDng==","game 3","2022-10-01","46.29","uk","",19,"2022-10-01","2022-12-01","2"
"lJW2nxFOiXDfsmSrwGsFQw==","game 3","2022-12-01","31.38","uk","",20,"2022-08-01","","-7"
"lJW2nxFOiXDfsmSrwGsFQw==","game 3","2022-10-01","23.79","uk","",20,"2022-08-01","","-7"
"lJW2nxFOiXDfsmSrwGsFQw==","game 3","2022-08-01","69.18","uk","",20,"2022-08-01","","-7"
"lJW2nxFOiXDfsmSrwGsFQw==","game 3","2022-09-01","66.33","uk","",20,"2022-08-01","","-7"
"LO9NuZYI6zP2HXEBAS4wpw==","game 3","2022-12-01","45.60","uk","",23,"2022-09-01","","-8"
"LO9NuZYI6zP2HXEBAS4wpw==","game 3","2022-11-01","50.76","uk","",23,"2022-09-01","","-8"
"LO9NuZYI6zP2HXEBAS4wpw==","game 3","2022-09-01","15.78","uk","",23,"2022-09-01","","-8"
"LO9NuZYI6zP2HXEBAS4wpw==","game 3","2022-10-01","29.31","uk","",23,"2022-09-01","","-8"
"lP6BWSFF4OZeWp0jrAHY9g==","game 3","2022-05-01","13.2","uk","",29,"2022-05-01","","-4"
"lP6BWSFF4OZeWp0jrAHY9g==","game 3","2022-12-01","36.6","uk","",29,"2022-05-01","","-4"
"lP6BWSFF4OZeWp0jrAHY9g==","game 3","2022-11-01","29.16","uk","",29,"2022-05-01","","-4"
"LuDHi0aoGmgpUtTGreh0fQ==","game 3","2022-12-01","12.09","uk",1,22,"2022-12-01","","-11"
"Lug+Yg90jslWgHEN6dc+Ng==","game 3","2022-06-01","18.66","uk","",21,"2022-04-01","","-3"
"Lug+Yg90jslWgHEN6dc+Ng==","game 3","2022-08-01","58.50","uk","",21,"2022-04-01","","-3"
"Lug+Yg90jslWgHEN6dc+Ng==","game 3","2022-07-01","93.36","uk","",21,"2022-04-01","","-3"
"Lug+Yg90jslWgHEN6dc+Ng==","game 3","2022-11-01","13.08","uk","",21,"2022-04-01","","-3"
"Lug+Yg90jslWgHEN6dc+Ng==","game 3","2022-12-01","33.09","uk","",21,"2022-04-01","","-3"
"Lug+Yg90jslWgHEN6dc+Ng==","game 3","2022-04-01","82.23","uk","",21,"2022-04-01","","-3"
"L+wA3BIaEKSpxf2uqmtJxQ==","game 3","2022-12-01","37.14","uk",1,25,"2022-11-01","","-10"
"L+wA3BIaEKSpxf2uqmtJxQ==","game 3","2022-11-01","68.43","uk",1,25,"2022-11-01","","-10"
"LWAxWBdiFs/25YxI4ZGthA==","game 3","2022-06-01","18.54","ru",1,17,"2022-05-01","2022-07-01","2"
"LWAxWBdiFs/25YxI4ZGthA==","game 3","2022-05-01","86.46","ru",1,17,"2022-05-01","2022-07-01","2"
"lx3SsUV7NOrv93tCexVp5A==","game 3","2022-09-01","23.85","uk","",16,"2022-07-01","","-6"
"lx3SsUV7NOrv93tCexVp5A==","game 3","2022-08-01","17.22","uk","",16,"2022-07-01","","-6"
"lx3SsUV7NOrv93tCexVp5A==","game 3","2022-12-01","16.2","uk","",16,"2022-07-01","","-6"
"lx3SsUV7NOrv93tCexVp5A==","game 3","2022-10-01","29.85","uk","",16,"2022-07-01","","-6"
"lx3SsUV7NOrv93tCexVp5A==","game 3","2022-07-01","36.21","uk","",16,"2022-07-01","","-6"
"m7Hk77dySHBbxrKgro1Hjg==","game 3","2022-08-01","18.84","uk","",30,"2022-07-01","2022-12-01","5"
"m7Hk77dySHBbxrKgro1Hjg==","game 3","2022-11-01","13.89","uk","",30,"2022-07-01","2022-12-01","5"
"m7Hk77dySHBbxrKgro1Hjg==","game 3","2022-07-01","22.77","uk","",30,"2022-07-01","2022-12-01","5"
"MAkig8NeMsTs73r6K0uDpA==","game 3","2022-11-01","45.72","uk","",20,"2022-09-01","","-8"
"MAkig8NeMsTs73r6K0uDpA==","game 3","2022-12-01","18.0","uk","",20,"2022-09-01","","-8"
"MAkig8NeMsTs73r6K0uDpA==","game 3","2022-09-01","14.55","uk","",20,"2022-09-01","","-8"
"MAkig8NeMsTs73r6K0uDpA==","game 3","2022-10-01","48.27","uk","",20,"2022-09-01","","-8"
"mcbWtEz8ADI9GXCi1lfaSA==","game 3","2022-08-01","16.05","uk",1,17,"2022-08-01","2022-09-01","1"
"mEqQ5vHXzsdrqHAQT3zs+g==","game 3","2022-11-01","12.54","uk",1,25,"2022-11-01","","-10"
"mEqQ5vHXzsdrqHAQT3zs+g==","game 3","2022-12-01","14.88","uk",1,25,"2022-11-01","","-10"
"mEtO8F+CRPGmaJ8SHa7BbA==","game 3","2022-11-01","22.14","uk","",32,"2022-08-01","2022-12-01","4"
"mEtO8F+CRPGmaJ8SHa7BbA==","game 3","2022-09-01","27.12","uk","",32,"2022-08-01","2022-12-01","4"
"mEtO8F+CRPGmaJ8SHa7BbA==","game 3","2022-08-01","26.70","uk","",32,"2022-08-01","2022-12-01","4"
"mEtO8F+CRPGmaJ8SHa7BbA==","game 3","2022-10-01","31.17","uk","",32,"2022-08-01","2022-12-01","4"
"MJrNeNCAIVBe/OSRGhrelw==","game 3","2022-10-01","69.78","uk",1,21,"2022-10-01","2022-11-01","1"
"MjzYQ3OFStqCMS3HzrxA2g==","game 3","2022-09-01","15.33","ru","",27,"2022-09-01","","-8"
"MjzYQ3OFStqCMS3HzrxA2g==","game 3","2022-11-01","21.45","ru","",27,"2022-09-01","","-8"
"MjzYQ3OFStqCMS3HzrxA2g==","game 3","2022-12-01","12.72","ru","",27,"2022-09-01","","-8"
"mq7MyR1XHK5rM4mgtKjsgg==","game 3","2022-10-01","12.51","uk","",40,"2022-10-01","2022-11-01","1"
"MRcEXu/KG95hsIyJM/816A==","game 3","2022-09-01","14.67","uk","",32,"2022-05-01","2022-12-01","7"
"MRcEXu/KG95hsIyJM/816A==","game 3","2022-06-01","23.4","uk","",32,"2022-05-01","2022-12-01","7"
"MRcEXu/KG95hsIyJM/816A==","game 3","2022-10-01","32.10","uk","",32,"2022-05-01","2022-12-01","7"
"MRcEXu/KG95hsIyJM/816A==","game 3","2022-08-01","26.13","uk","",32,"2022-05-01","2022-12-01","7"
"MRcEXu/KG95hsIyJM/816A==","game 3","2022-11-01","37.92","uk","",32,"2022-05-01","2022-12-01","7"
"MRcEXu/KG95hsIyJM/816A==","game 3","2022-05-01","37.98","uk","",32,"2022-05-01","2022-12-01","7"
"MRcEXu/KG95hsIyJM/816A==","game 3","2022-07-01","14.73","uk","",32,"2022-05-01","2022-12-01","7"
"mRT725ZK68AhE3Sk9xH5cw==","game 3","2022-12-01","50.28","ru","",29,"2022-10-01","","-9"
"mRT725ZK68AhE3Sk9xH5cw==","game 3","2022-10-01","43.68","ru","",29,"2022-10-01","","-9"
"mRT725ZK68AhE3Sk9xH5cw==","game 3","2022-11-01","17.28","ru","",29,"2022-10-01","","-9"
"MSxDpyVU8A+9Wgmnb8b1IQ==","game 3","2022-11-01","28.08","uk","",14,"2022-08-01","","-7"
"MSxDpyVU8A+9Wgmnb8b1IQ==","game 3","2022-09-01","27.54","uk","",14,"2022-08-01","","-7"
"MSxDpyVU8A+9Wgmnb8b1IQ==","game 3","2022-08-01","68.43","uk","",14,"2022-08-01","","-7"
"MSxDpyVU8A+9Wgmnb8b1IQ==","game 3","2022-10-01","68.58","uk","",14,"2022-08-01","","-7"
"MSxDpyVU8A+9Wgmnb8b1IQ==","game 3","2022-12-01","32.22","uk","",14,"2022-08-01","","-7"
"mTha7D/MRe45dQaUAEKV3g==","game 3","2022-08-01","14.73","uk","",42,"2022-08-01","2022-09-01","1"
"mXihLMwkG8RgO1jsFnJXnA==","game 3","2022-09-01","26.31","uk","",32,"2022-08-01","2022-10-01","2"
"mXihLMwkG8RgO1jsFnJXnA==","game 3","2022-08-01","12.75","uk","",32,"2022-08-01","2022-10-01","2"
"mY631USB1Y3/I1dHNhoEyA==","game 3","2022-12-01","36.36","uk","",22,"2022-11-01","","-10"
"mY631USB1Y3/I1dHNhoEyA==","game 3","2022-11-01","15.3","uk","",22,"2022-11-01","","-10"
"mzGpnrpyuOB+qfwTJ0XliQ==","game 3","2022-11-01","42.57","ru","",16,"2022-10-01","","-9"
"mzGpnrpyuOB+qfwTJ0XliQ==","game 3","2022-12-01","25.74","ru","",16,"2022-10-01","","-9"
"mzGpnrpyuOB+qfwTJ0XliQ==","game 3","2022-10-01","77.70","ru","",16,"2022-10-01","","-9"
"n8oSWohH4Vi8muIgqbRC+Q==","game 3","2022-12-01","26.7","uk","",14,"2022-12-01","","-11"
"NBaV27MmzBu99zAeNFSjUA==","game 3","2022-12-01","13.38","uk","",26,"2022-11-01","","-10"
"NBaV27MmzBu99zAeNFSjUA==","game 3","2022-11-01","12.6","uk","",26,"2022-11-01","","-10"
"nfIwLLLuemHymdg1HYidrA==","game 3","2022-11-01","64.50","uk","",19,"2022-10-01","","-9"
"nfIwLLLuemHymdg1HYidrA==","game 3","2022-10-01","72.78","uk","",19,"2022-10-01","","-9"
"nfIwLLLuemHymdg1HYidrA==","game 3","2022-12-01","13.92","uk","",19,"2022-10-01","","-9"
"ngOdQ8biXsraLxTHS862fw==","game 3","2022-07-01","13.92","ru","",25,"2022-07-01","2022-08-01","1"
"ni2+3lFt9yVqbt5Vtc8BMQ==","game 3","2022-07-01","17.76","uk","",18,"2022-07-01","2022-08-01","1"
"njexPkl3G77JLZwwcq2UVA==","game 3","2022-12-01","18.03","uk","",28,"2022-11-01","","-10"
"njexPkl3G77JLZwwcq2UVA==","game 3","2022-11-01","28.08","uk","",28,"2022-11-01","","-10"
"nklUUkirU5GYU5ZtNOgx8w==","game 3","2022-05-01","40.62","ru",1,20,"2022-04-01","2022-12-01","8"
"nklUUkirU5GYU5ZtNOgx8w==","game 3","2022-11-01","31.08","ru",1,20,"2022-04-01","2022-12-01","8"
"nklUUkirU5GYU5ZtNOgx8w==","game 3","2022-04-01","19.11","ru",1,20,"2022-04-01","2022-12-01","8"
"nklUUkirU5GYU5ZtNOgx8w==","game 3","2022-10-01","30.57","ru",1,20,"2022-04-01","2022-12-01","8"
"nklUUkirU5GYU5ZtNOgx8w==","game 3","2022-08-01","42.84","ru",1,20,"2022-04-01","2022-12-01","8"
"NMmQVq8bB84KydONJjvTfQ==","game 3","2022-03-01","15.33","uk",1,18,"2022-03-01","2022-04-01","1"
"NntDesROB4ANrudTCXEScA==","game 3","2022-07-01","39.12","ru","",37,"2022-07-01","2022-12-01","5"
"NntDesROB4ANrudTCXEScA==","game 3","2022-10-01","47.79","ru","",37,"2022-07-01","2022-12-01","5"
"NntDesROB4ANrudTCXEScA==","game 3","2022-11-01","27.63","ru","",37,"2022-07-01","2022-12-01","5"
"nNZDz4XCOjUv0OfYF+AAGg==","game 3","2022-11-01","18.39","uk","",25,"2022-09-01","","-8"
"nNZDz4XCOjUv0OfYF+AAGg==","game 3","2022-12-01","65.64","uk","",25,"2022-09-01","","-8"
"nNZDz4XCOjUv0OfYF+AAGg==","game 3","2022-09-01","40.38","uk","",25,"2022-09-01","","-8"
"Np8MbaAllrt9d2F+g1ZvJQ==","game 3","2022-09-01","121.02","uk","",22,"2022-09-01","","-8"
"Np8MbaAllrt9d2F+g1ZvJQ==","game 3","2022-10-01","53.82","uk","",22,"2022-09-01","","-8"
"Np8MbaAllrt9d2F+g1ZvJQ==","game 3","2022-12-01","108.69","uk","",22,"2022-09-01","","-8"
"Np8MbaAllrt9d2F+g1ZvJQ==","game 3","2022-11-01","71.10","uk","",22,"2022-09-01","","-8"
"nPrRQwP3UZo2KBlM2mJ8fg==","game 3","2022-12-01","125.28","uk","",24,"2022-04-01","","-3"
"nPrRQwP3UZo2KBlM2mJ8fg==","game 3","2022-11-01","15.21","uk","",24,"2022-04-01","","-3"
"nPrRQwP3UZo2KBlM2mJ8fg==","game 3","2022-04-01","31.68","uk","",24,"2022-04-01","","-3"
"nPrRQwP3UZo2KBlM2mJ8fg==","game 3","2022-09-01","17.16","uk","",24,"2022-04-01","","-3"
"nPrRQwP3UZo2KBlM2mJ8fg==","game 3","2022-10-01","60.03","uk","",24,"2022-04-01","","-3"
"nPrRQwP3UZo2KBlM2mJ8fg==","game 3","2022-05-01","70.08","uk","",24,"2022-04-01","","-3"
"nPrRQwP3UZo2KBlM2mJ8fg==","game 3","2022-07-01","83.70","uk","",24,"2022-04-01","","-3"
"nPrRQwP3UZo2KBlM2mJ8fg==","game 3","2022-08-01","15.33","uk","",24,"2022-04-01","","-3"
"nPrRQwP3UZo2KBlM2mJ8fg==","game 3","2022-06-01","65.25","uk","",24,"2022-04-01","","-3"
"nS8ODZHVyaod50PqOekmOw==","game 3","2022-10-01","12.6","ru","",44,"2022-10-01","2022-11-01","1"
"o55dseByUOl9s5IQCz1kuQ==","game 3","2022-06-01","13.26","uk","",22,"2022-03-01","2022-09-01","6"
"o55dseByUOl9s5IQCz1kuQ==","game 3","2022-07-01","15.03","uk","",22,"2022-03-01","2022-09-01","6"
"o55dseByUOl9s5IQCz1kuQ==","game 3","2022-03-01","23.16","uk","",22,"2022-03-01","2022-09-01","6"
"o55dseByUOl9s5IQCz1kuQ==","game 3","2022-04-01","86.88","uk","",22,"2022-03-01","2022-09-01","6"
"o55dseByUOl9s5IQCz1kuQ==","game 3","2022-08-01","15.42","uk","",22,"2022-03-01","2022-09-01","6"
"o55dseByUOl9s5IQCz1kuQ==","game 3","2022-05-01","16.44","uk","",22,"2022-03-01","2022-09-01","6"
"O6owe/pXDy1Bk5nfxuCZyw==","game 3","2022-08-01","39.30","ru","",20,"2022-08-01","2022-09-01","1"
"OAAGTJfPU2ECPJT1KYm2ZQ==","game 3","2022-09-01","22.14","uk","",22,"2022-09-01","","-8"
"OAAGTJfPU2ECPJT1KYm2ZQ==","game 3","2022-12-01","118.80","uk","",22,"2022-09-01","","-8"
"OAAGTJfPU2ECPJT1KYm2ZQ==","game 3","2022-11-01","42.15","uk","",22,"2022-09-01","","-8"
"OAAGTJfPU2ECPJT1KYm2ZQ==","game 3","2022-10-01","17.64","uk","",22,"2022-09-01","","-8"
"ojVPXYZw2oeGtcmG7LcLGA==","game 3","2022-07-01","56.04","en","",20,"2022-04-01","2022-10-01","6"
"ojVPXYZw2oeGtcmG7LcLGA==","game 3","2022-08-01","58.02","en","",20,"2022-04-01","2022-10-01","6"
"ojVPXYZw2oeGtcmG7LcLGA==","game 3","2022-06-01","98.37","en","",20,"2022-04-01","2022-10-01","6"
"ojVPXYZw2oeGtcmG7LcLGA==","game 3","2022-09-01","35.67","en","",20,"2022-04-01","2022-10-01","6"
"ojVPXYZw2oeGtcmG7LcLGA==","game 3","2022-05-01","75.90","en","",20,"2022-04-01","2022-10-01","6"
"ojVPXYZw2oeGtcmG7LcLGA==","game 3","2022-04-01","21.33","en","",20,"2022-04-01","2022-10-01","6"
"oKLGTNuEKW70rLmudZaTGQ==","game 3","2022-12-01","32.25","uk","",18,"2022-12-01","","-11"
"omF221BxDxXFh233yUEVeQ==","game 3","2022-12-01","22.8","uk","",27,"2022-12-01","","-11"
"oQQmPjqm7DR+exPmp6xDhg==","game 3","2022-11-01","13.53","uk","",30,"2022-07-01","","-6"
"oQQmPjqm7DR+exPmp6xDhg==","game 3","2022-08-01","13.2","uk","",30,"2022-07-01","","-6"
"oQQmPjqm7DR+exPmp6xDhg==","game 3","2022-12-01","13.53","uk","",30,"2022-07-01","","-6"
"oQQmPjqm7DR+exPmp6xDhg==","game 3","2022-07-01","12.42","uk","",30,"2022-07-01","","-6"
"orbgZNBGuhZZx63HTAbyIw==","game 3","2022-08-01","141.48","uk","",25,"2022-04-01","2022-11-01","7"
"orbgZNBGuhZZx63HTAbyIw==","game 3","2022-04-01","62.13","uk","",25,"2022-04-01","2022-11-01","7"
"orbgZNBGuhZZx63HTAbyIw==","game 3","2022-06-01","117.48","uk","",25,"2022-04-01","2022-11-01","7"
