"user_id","payment_month","engagement_month","churn_month","revenue","new_user_revenue","expansion_revenue","contraction_revenue","churn_revenue","revenue_changes","revenue_change_factors","game_name","language","has_older_device_model","age","lifetime_in_month"
"SwiAKdzn0b+A4XegM5x0Hw==","2022-12-01","2022-08-01","","101.46","","84.30","","","84.30","expansion revenue","game 3","uk","",16,5
"Sx/MqN31Cxf6tOSLIiDtLg==","2022-07-01","2022-07-01","2022-08-01","26.79","26.79","","","","26.79","new user revenue","game 2","uk",1,19,1
"Sx/MqN31Cxf6tOSLIiDtLg==","2022-08-01","2022-07-01","2022-08-01","0","","","","-26.79","-26.79","churn revenue","game 2","uk",1,19,1
"SyWxmJ+Ha8K2C9UJt8blVA==","2022-03-01","2022-03-01","2022-12-01","55.62","55.62","","","","55.62","new user revenue","game 3","ru","",25,9
"SyWxmJ+Ha8K2C9UJt8blVA==","2022-04-01","2022-03-01","2022-12-01","16.8","","","-38.82","","-38.82","contraction revenue","game 3","ru","",25,9
"SyWxmJ+Ha8K2C9UJt8blVA==","2022-06-01","2022-03-01","2022-12-01","63.45","","46.65","","","46.65","expansion revenue","game 3","ru","",25,9
"SyWxmJ+Ha8K2C9UJt8blVA==","2022-09-01","2022-03-01","2022-12-01","53.01","","","-10.44","","-10.44","contraction revenue","game 3","ru","",25,9
"SyWxmJ+Ha8K2C9UJt8blVA==","2022-10-01","2022-03-01","2022-12-01","29.67","","","-23.34","","-23.34","contraction revenue","game 3","ru","",25,9
"SyWxmJ+Ha8K2C9UJt8blVA==","2022-11-01","2022-03-01","2022-12-01","14.19","","","-15.48","","-15.48","contraction revenue","game 3","ru","",25,9
"SyWxmJ+Ha8K2C9UJt8blVA==","2022-12-01","2022-03-01","2022-12-01","0","","","","-14.19","-14.19","churn revenue","game 3","ru","",25,9
"TamEW7rhOwxDSDgAWZHDnQ==","2022-10-01","2022-10-01","","12.0","12.0","","","","12.0","new user revenue","game 3","uk","",23,3
"TamEW7rhOwxDSDgAWZHDnQ==","2022-11-01","2022-10-01","","43.68","","31.68","","","31.68","expansion revenue","game 3","uk","",23,3
"TamEW7rhOwxDSDgAWZHDnQ==","2022-12-01","2022-10-01","","21.6","","","-22.08","","-22.08","contraction revenue","game 3","uk","",23,3
"tBFTAZra3r5TkHhDubnYyg==","2022-10-01","2022-10-01","","91.86","91.86","","","","91.86","new user revenue","game 3","uk","",19,3
"tBFTAZra3r5TkHhDubnYyg==","2022-11-01","2022-10-01","","39.99","","","-51.87","","-51.87","contraction revenue","game 3","uk","",19,3
"tBFTAZra3r5TkHhDubnYyg==","2022-12-01","2022-10-01","","16.83","","","-23.16","","-23.16","contraction revenue","game 3","uk","",19,3
"to3TWHIKMGoINAlfTdWn+w==","2022-06-01","2022-06-01","2022-09-01","35.34","35.34","","","","35.34","new user revenue","game 3","uk","",28,3
"to3TWHIKMGoINAlfTdWn+w==","2022-07-01","2022-06-01","2022-09-01","15.87","","","-19.47","","-19.47","contraction revenue","game 3","uk","",28,3
"to3TWHIKMGoINAlfTdWn+w==","2022-08-01","2022-06-01","2022-09-01","19.92","","4.05","","","4.05","expansion revenue","game 3","uk","",28,3
"to3TWHIKMGoINAlfTdWn+w==","2022-09-01","2022-06-01","2022-09-01","0","","","","-19.92","-19.92","churn revenue","game 3","uk","",28,3
"TQKB6Cvy+PDZswNNa6Y8Yw==","2022-12-01","2022-12-01","","13.14","13.14","","","","13.14","new user revenue","game 1","uk","",20,1
"T+RA0/fgzbUBLF89D4AEDA==","2022-03-01","2022-03-01","2022-10-01","16.11","16.11","","","","16.11","new user revenue","game 3","ru","",23,7
"T+RA0/fgzbUBLF89D4AEDA==","2022-04-01","2022-03-01","2022-10-01","45.48","","29.37","","","29.37","expansion revenue","game 3","ru","",23,7
"T+RA0/fgzbUBLF89D4AEDA==","2022-06-01","2022-03-01","2022-10-01","31.44","","","-14.04","","-14.04","contraction revenue","game 3","ru","",23,7
"T+RA0/fgzbUBLF89D4AEDA==","2022-07-01","2022-03-01","2022-10-01","65.79","","34.35","","","34.35","expansion revenue","game 3","ru","",23,7
"T+RA0/fgzbUBLF89D4AEDA==","2022-09-01","2022-03-01","2022-10-01","18.51","","","-47.28","","-47.28","contraction revenue","game 3","ru","",23,7
"T+RA0/fgzbUBLF89D4AEDA==","2022-10-01","2022-03-01","2022-10-01","0","","","","-18.51","-18.51","churn revenue","game 3","ru","",23,7
"tUlbh1G7KYRxmBaQk4RPIw==","2022-08-01","2022-08-01","2022-10-01","12.18","12.18","","","","12.18","new user revenue","game 3","uk","",34,2
"tUlbh1G7KYRxmBaQk4RPIw==","2022-09-01","2022-08-01","2022-10-01","35.43","","23.25","","","23.25","expansion revenue","game 3","uk","",34,2
"tUlbh1G7KYRxmBaQk4RPIw==","2022-10-01","2022-08-01","2022-10-01","0","","","","-35.43","-35.43","churn revenue","game 3","uk","",34,2
"TVMqvnxKnEuD9k1v8+cI1g==","2022-11-01","2022-11-01","2022-12-01","17.04","17.04","","","","17.04","new user revenue","game 3","uk","",28,1
"TVMqvnxKnEuD9k1v8+cI1g==","2022-12-01","2022-11-01","2022-12-01","0","","","","-17.04","-17.04","churn revenue","game 3","uk","",28,1
"TWDA+aUZ8OPMHOtz5cPPXA==","2022-04-01","2022-04-01","2022-12-01","62.58","62.58","","","","62.58","new user revenue","game 3","ru","",20,8
"TWDA+aUZ8OPMHOtz5cPPXA==","2022-05-01","2022-04-01","2022-12-01","27.42","","","-35.16","","-35.16","contraction revenue","game 3","ru","",20,8
"TWDA+aUZ8OPMHOtz5cPPXA==","2022-06-01","2022-04-01","2022-12-01","14.07","","","-13.35","","-13.35","contraction revenue","game 3","ru","",20,8
"TWDA+aUZ8OPMHOtz5cPPXA==","2022-10-01","2022-04-01","2022-12-01","13.92","","","-0.15","","-0.15","contraction revenue","game 3","ru","",20,8
"TWDA+aUZ8OPMHOtz5cPPXA==","2022-11-01","2022-04-01","2022-12-01","14.46","","0.54","","","0.54","expansion revenue","game 3","ru","",20,8
"TWDA+aUZ8OPMHOtz5cPPXA==","2022-12-01","2022-04-01","2022-12-01","0","","","","-14.46","-14.46","churn revenue","game 3","ru","",20,8
"UdsILd3VPsla6C2r+wytbA==","2022-11-01","2022-11-01","","58.17","58.17","","","","58.17","new user revenue","game 3","uk","",31,2
"UdsILd3VPsla6C2r+wytbA==","2022-12-01","2022-11-01","","31.14","","","-27.03","","-27.03","contraction revenue","game 3","uk","",31,2
"Uen3Ap0lnrgWVWJtFCSo7g==","2022-03-01","2022-03-01","2022-11-01","20.79","20.79","","","","20.79","new user revenue","game 3","ru","",17,8
"Uen3Ap0lnrgWVWJtFCSo7g==","2022-05-01","2022-03-01","2022-11-01","47.88","","27.09","","","27.09","expansion revenue","game 3","ru","",17,8
"Uen3Ap0lnrgWVWJtFCSo7g==","2022-06-01","2022-03-01","2022-11-01","55.23","","7.35","","","7.35","expansion revenue","game 3","ru","",17,8
"Uen3Ap0lnrgWVWJtFCSo7g==","2022-07-01","2022-03-01","2022-11-01","41.01","","","-14.22","","-14.22","contraction revenue","game 3","ru","",17,8
"Uen3Ap0lnrgWVWJtFCSo7g==","2022-09-01","2022-03-01","2022-11-01","20.19","","","-20.82","","-20.82","contraction revenue","game 3","ru","",17,8
"Uen3Ap0lnrgWVWJtFCSo7g==","2022-10-01","2022-03-01","2022-11-01","14.85","","","-5.34","","-5.34","contraction revenue","game 3","ru","",17,8
"Uen3Ap0lnrgWVWJtFCSo7g==","2022-11-01","2022-03-01","2022-11-01","0","","","","-14.85","-14.85","churn revenue","game 3","ru","",17,8
"UFVjte0RzYKTngAiVvjqPQ==","2022-08-01","2022-08-01","","13.14","13.14","","","","13.14","new user revenue","game 3","uk","",17,5
"UFVjte0RzYKTngAiVvjqPQ==","2022-09-01","2022-08-01","","19.41","","6.27","","","6.27","expansion revenue","game 3","uk","",17,5
"UFVjte0RzYKTngAiVvjqPQ==","2022-10-01","2022-08-01","","22.65","","3.24","","","3.24","expansion revenue","game 3","uk","",17,5
"UFVjte0RzYKTngAiVvjqPQ==","2022-11-01","2022-08-01","","27.42","","4.77","","","4.77","expansion revenue","game 3","uk","",17,5
"UFVjte0RzYKTngAiVvjqPQ==","2022-12-01","2022-08-01","","28.08","","0.66","","","0.66","expansion revenue","game 3","uk","",17,5
"UIYPIs8zzm4uX6+FZvTqNw==","2022-10-01","2022-10-01","2022-11-01","14.4","14.4","","","","14.4","new user revenue","game 3","ru","",19,1
"UIYPIs8zzm4uX6+FZvTqNw==","2022-11-01","2022-10-01","2022-11-01","0","","","","-14.4","-14.4","churn revenue","game 3","ru","",19,1
"UNcp1RmIObUiGNqLDHjNVw==","2022-05-01","2022-05-01","","28.35","28.35","","","","28.35","new user revenue","game 3","uk","",16,8
"UNcp1RmIObUiGNqLDHjNVw==","2022-08-01","2022-05-01","","38.19","","9.84","","","9.84","expansion revenue","game 3","uk","",16,8
"UNcp1RmIObUiGNqLDHjNVw==","2022-09-01","2022-05-01","","69.84","","31.65","","","31.65","expansion revenue","game 3","uk","",16,8
"UNcp1RmIObUiGNqLDHjNVw==","2022-10-01","2022-05-01","","38.1","","","-31.74","","-31.74","contraction revenue","game 3","uk","",16,8
"UNcp1RmIObUiGNqLDHjNVw==","2022-12-01","2022-05-01","","57.06","","18.96","","","18.96","expansion revenue","game 3","uk","",16,8
"unoAVprNoepzjDQwQzWj6A==","2022-10-01","2022-10-01","","36.75","36.75","","","","36.75","new user revenue","game 3","uk","",15,3
"unoAVprNoepzjDQwQzWj6A==","2022-12-01","2022-10-01","","55.59","","18.84","","","18.84","expansion revenue","game 3","uk","",15,3
"URpBYMANMt6h5bDmQtNfwg==","2022-11-01","2022-11-01","","50.82","50.82","","","","50.82","new user revenue","game 3","uk","",17,2
"URpBYMANMt6h5bDmQtNfwg==","2022-12-01","2022-11-01","","173.67","","122.85","","","122.85","expansion revenue","game 3","uk","",17,2
"urYfKANRgMuaQO9lQnBgnQ==","2022-05-01","2022-05-01","2022-08-01","12.66","12.66","","","","12.66","new user revenue","game 3","uk","",31,3
"urYfKANRgMuaQO9lQnBgnQ==","2022-06-01","2022-05-01","2022-08-01","13.26","","0.60","","","0.60","expansion revenue","game 3","uk","",31,3
"urYfKANRgMuaQO9lQnBgnQ==","2022-07-01","2022-05-01","2022-08-01","22.35","","9.09","","","9.09","expansion revenue","game 3","uk","",31,3
"urYfKANRgMuaQO9lQnBgnQ==","2022-08-01","2022-05-01","2022-08-01","0","","","","-22.35","-22.35","churn revenue","game 3","uk","",31,3
"+uszcWROLhovU7doCmFOiQ==","2022-08-01","2022-08-01","2022-11-01","22.65","22.65","","","","22.65","new user revenue","game 2","uk","",18,3
"+uszcWROLhovU7doCmFOiQ==","2022-10-01","2022-08-01","2022-11-01","36.57","","13.92","","","13.92","expansion revenue","game 2","uk","",18,3
"+uszcWROLhovU7doCmFOiQ==","2022-11-01","2022-08-01","2022-11-01","0","","","","-36.57","-36.57","churn revenue","game 2","uk","",18,3
"UuQtA3rK0dpF7TttUoIAyg==","2022-10-01","2022-10-01","2022-12-01","21.81","21.81","","","","21.81","new user revenue","game 3","uk","",19,2
"UuQtA3rK0dpF7TttUoIAyg==","2022-11-01","2022-10-01","2022-12-01","59.16","","37.35","","","37.35","expansion revenue","game 3","uk","",19,2
"UuQtA3rK0dpF7TttUoIAyg==","2022-12-01","2022-10-01","2022-12-01","0","","","","-59.16","-59.16","churn revenue","game 3","uk","",19,2
"ux4Q9iTbOyaU1c/0SKvF7w==","2022-10-01","2022-10-01","","12.03","12.03","","","","12.03","new user revenue","game 3","uk","",26,3
"ux4Q9iTbOyaU1c/0SKvF7w==","2022-11-01","2022-10-01","","96.42","","84.39","","","84.39","expansion revenue","game 3","uk","",26,3
"ux4Q9iTbOyaU1c/0SKvF7w==","2022-12-01","2022-10-01","","28.98","","","-67.44","","-67.44","contraction revenue","game 3","uk","",26,3
"UYHkNfMIVuVaH82KijZH3Q==","2022-12-01","2022-12-01","","57.06","57.06","","","","57.06","new user revenue","game 3","uk","",19,1
"V1hFT6jms7MK4yi6EFdt6A==","2022-09-01","2022-09-01","","32.10","32.10","","","","32.10","new user revenue","game 3","uk",1,18,4
"V1hFT6jms7MK4yi6EFdt6A==","2022-10-01","2022-09-01","","33.09","","0.99","","","0.99","expansion revenue","game 3","uk",1,18,4
"V1hFT6jms7MK4yi6EFdt6A==","2022-11-01","2022-09-01","","29.70","","","-3.39","","-3.39","contraction revenue","game 3","uk",1,18,4
"V1hFT6jms7MK4yi6EFdt6A==","2022-12-01","2022-09-01","","18.9","","","-10.80","","-10.80","contraction revenue","game 3","uk",1,18,4
"V7J42heW8l19wiBJ8UpRyw==","2022-03-01","2022-03-01","","49.80","49.80","","","","49.80","new user revenue","game 3","ru","",25,10
"V7J42heW8l19wiBJ8UpRyw==","2022-04-01","2022-03-01","","36.84","","","-12.96","","-12.96","contraction revenue","game 3","ru","",25,10
"V7J42heW8l19wiBJ8UpRyw==","2022-05-01","2022-03-01","","42.72","","5.88","","","5.88","expansion revenue","game 3","ru","",25,10
"V7J42heW8l19wiBJ8UpRyw==","2022-06-01","2022-03-01","","31.95","","","-10.77","","-10.77","contraction revenue","game 3","ru","",25,10
"V7J42heW8l19wiBJ8UpRyw==","2022-07-01","2022-03-01","","67.56","","35.61","","","35.61","expansion revenue","game 3","ru","",25,10
"V7J42heW8l19wiBJ8UpRyw==","2022-08-01","2022-03-01","","73.41","","5.85","","","5.85","expansion revenue","game 3","ru","",25,10
"V7J42heW8l19wiBJ8UpRyw==","2022-09-01","2022-03-01","","54.24","","","-19.17","","-19.17","contraction revenue","game 3","ru","",25,10
"V7J42heW8l19wiBJ8UpRyw==","2022-10-01","2022-03-01","","56.64","","2.40","","","2.40","expansion revenue","game 3","ru","",25,10
"V7J42heW8l19wiBJ8UpRyw==","2022-11-01","2022-03-01","","22.29","","","-34.35","","-34.35","contraction revenue","game 3","ru","",25,10
"V7J42heW8l19wiBJ8UpRyw==","2022-12-01","2022-03-01","","110.01","","87.72","","","87.72","expansion revenue","game 3","ru","",25,10
"v9uJC6CIm0KR00+LpWQUBg==","2022-06-01","2022-06-01","","30.87","30.87","","","","30.87","new user revenue","game 3","uk","",18,7
"v9uJC6CIm0KR00+LpWQUBg==","2022-07-01","2022-06-01","","94.50","","63.63","","","63.63","expansion revenue","game 3","uk","",18,7
"v9uJC6CIm0KR00+LpWQUBg==","2022-09-01","2022-06-01","","18.21","","","-76.29","","-76.29","contraction revenue","game 3","uk","",18,7
"v9uJC6CIm0KR00+LpWQUBg==","2022-10-01","2022-06-01","","34.62","","16.41","","","16.41","expansion revenue","game 3","uk","",18,7
"v9uJC6CIm0KR00+LpWQUBg==","2022-11-01","2022-06-01","","72.27","","37.65","","","37.65","expansion revenue","game 3","uk","",18,7
"v9uJC6CIm0KR00+LpWQUBg==","2022-12-01","2022-06-01","","87.24","","14.97","","","14.97","expansion revenue","game 3","uk","",18,7
"va4krMfpHwzELV/AUI7WHQ==","2022-08-01","2022-08-01","","21.12","21.12","","","","21.12","new user revenue","game 3","uk","",20,5
"va4krMfpHwzELV/AUI7WHQ==","2022-09-01","2022-08-01","","44.25","","23.13","","","23.13","expansion revenue","game 3","uk","",20,5
"va4krMfpHwzELV/AUI7WHQ==","2022-10-01","2022-08-01","","58.20","","13.95","","","13.95","expansion revenue","game 3","uk","",20,5
"va4krMfpHwzELV/AUI7WHQ==","2022-12-01","2022-08-01","","21.87","","","-36.33","","-36.33","contraction revenue","game 3","uk","",20,5
"VAduzk1Og0uicXfMLD3VbQ==","2022-08-01","2022-08-01","","42.72","42.72","","","","42.72","new user revenue","game 3","uk","",25,5
"VAduzk1Og0uicXfMLD3VbQ==","2022-09-01","2022-08-01","","122.01","","79.29","","","79.29","expansion revenue","game 3","uk","",25,5
"VAduzk1Og0uicXfMLD3VbQ==","2022-10-01","2022-08-01","","80.04","","","-41.97","","-41.97","contraction revenue","game 3","uk","",25,5
"VAduzk1Og0uicXfMLD3VbQ==","2022-12-01","2022-08-01","","21.3","","","-58.74","","-58.74","contraction revenue","game 3","uk","",25,5
"Veep00i4vvZbTAVD6GMoiA==","2022-03-01","2022-03-01","2022-12-01","12.72","12.72","","","","12.72","new user revenue","game 3","uk","",38,9
"Veep00i4vvZbTAVD6GMoiA==","2022-04-01","2022-03-01","2022-12-01","48.33","","35.61","","","35.61","expansion revenue","game 3","uk","",38,9
"Veep00i4vvZbTAVD6GMoiA==","2022-06-01","2022-03-01","2022-12-01","36.78","","","-11.55","","-11.55","contraction revenue","game 3","uk","",38,9
"Veep00i4vvZbTAVD6GMoiA==","2022-07-01","2022-03-01","2022-12-01","31.26","","","-5.52","","-5.52","contraction revenue","game 3","uk","",38,9
"Veep00i4vvZbTAVD6GMoiA==","2022-08-01","2022-03-01","2022-12-01","69.36","","38.10","","","38.10","expansion revenue","game 3","uk","",38,9
"Veep00i4vvZbTAVD6GMoiA==","2022-09-01","2022-03-01","2022-12-01","49.53","","","-19.83","","-19.83","contraction revenue","game 3","uk","",38,9
"Veep00i4vvZbTAVD6GMoiA==","2022-10-01","2022-03-01","2022-12-01","126.84","","77.31","","","77.31","expansion revenue","game 3","uk","",38,9
"Veep00i4vvZbTAVD6GMoiA==","2022-11-01","2022-03-01","2022-12-01","14.85","","","-111.99","","-111.99","contraction revenue","game 3","uk","",38,9
"Veep00i4vvZbTAVD6GMoiA==","2022-12-01","2022-03-01","2022-12-01","0","","","","-14.85","-14.85","churn revenue","game 3","uk","",38,9
"VGEh7S+cxW9PT7H8KNgEGQ==","2022-08-01","2022-08-01","","324.15","324.15","","","","324.15","new user revenue","game 3","uk","",24,5
"VGEh7S+cxW9PT7H8KNgEGQ==","2022-09-01","2022-08-01","","220.08","","","-104.07","","-104.07","contraction revenue","game 3","uk","",24,5
"VGEh7S+cxW9PT7H8KNgEGQ==","2022-10-01","2022-08-01","","158.67","","","-61.41","","-61.41","contraction revenue","game 3","uk","",24,5
"VGEh7S+cxW9PT7H8KNgEGQ==","2022-11-01","2022-08-01","","161.10","","2.43","","","2.43","expansion revenue","game 3","uk","",24,5
"VGEh7S+cxW9PT7H8KNgEGQ==","2022-12-01","2022-08-01","","84.75","","","-76.35","","-76.35","contraction revenue","game 3","uk","",24,5
"Vn7Z6/B2x4f/w8R6xVfw5w==","2022-07-01","2022-07-01","","21.81","21.81","","","","21.81","new user revenue","game 3","uk","",18,6
"Vn7Z6/B2x4f/w8R6xVfw5w==","2022-08-01","2022-07-01","","73.20","","51.39","","","51.39","expansion revenue","game 3","uk","",18,6
"Vn7Z6/B2x4f/w8R6xVfw5w==","2022-09-01","2022-07-01","","72.54","","","-0.66","","-0.66","contraction revenue","game 3","uk","",18,6
"Vn7Z6/B2x4f/w8R6xVfw5w==","2022-10-01","2022-07-01","","67.08","","","-5.46","","-5.46","contraction revenue","game 3","uk","",18,6
"Vn7Z6/B2x4f/w8R6xVfw5w==","2022-12-01","2022-07-01","","39.39","","","-27.69","","-27.69","contraction revenue","game 3","uk","",18,6
"VsqfOK9/JhBXzScG5Ybudg==","2022-11-01","2022-11-01","2022-12-01","15.66","15.66","","","","15.66","new user revenue","game 3","uk","",35,1
"VsqfOK9/JhBXzScG5Ybudg==","2022-12-01","2022-11-01","2022-12-01","0","","","","-15.66","-15.66","churn revenue","game 3","uk","",35,1
"VTaIkhD9hJKcnvA6Kw5p9g==","2022-09-01","2022-09-01","","28.32","28.32","","","","28.32","new user revenue","game 3","ru","",25,4
"VTaIkhD9hJKcnvA6Kw5p9g==","2022-10-01","2022-09-01","","40.74","","12.42","","","12.42","expansion revenue","game 3","ru","",25,4
"VTaIkhD9hJKcnvA6Kw5p9g==","2022-11-01","2022-09-01","","161.94","","121.20","","","121.20","expansion revenue","game 3","ru","",25,4
"VTaIkhD9hJKcnvA6Kw5p9g==","2022-12-01","2022-09-01","","76.80","","","-85.14","","-85.14","contraction revenue","game 3","ru","",25,4
"Vtl1tAkN8ajIRaOwKulKyQ==","2022-10-01","2022-10-01","","42.0","42.0","","","","42.0","new user revenue","game 3","uk","",25,3
"Vtl1tAkN8ajIRaOwKulKyQ==","2022-11-01","2022-10-01","","21.9","","","-20.1","","-20.1","contraction revenue","game 3","uk","",25,3
"Vtl1tAkN8ajIRaOwKulKyQ==","2022-12-01","2022-10-01","","56.58","","34.68","","","34.68","expansion revenue","game 3","uk","",25,3
"VzxrkGURuahRUx/43mjAFQ==","2022-07-01","2022-07-01","2022-11-01","17.16","17.16","","","","17.16","new user revenue","game 3","uk","",37,4
"VzxrkGURuahRUx/43mjAFQ==","2022-08-01","2022-07-01","2022-11-01","39.48","","22.32","","","22.32","expansion revenue","game 3","uk","",37,4
"VzxrkGURuahRUx/43mjAFQ==","2022-10-01","2022-07-01","2022-11-01","12.33","","","-27.15","","-27.15","contraction revenue","game 3","uk","",37,4
"VzxrkGURuahRUx/43mjAFQ==","2022-11-01","2022-07-01","2022-11-01","0","","","","-12.33","-12.33","churn revenue","game 3","uk","",37,4
"W6fRYNhsTNHQkvkoFEUaVQ==","2022-03-01","2022-03-01","","48.33","48.33","","","","48.33","new user revenue","game 3","uk","",16,10
"W6fRYNhsTNHQkvkoFEUaVQ==","2022-04-01","2022-03-01","","57.72","","9.39","","","9.39","expansion revenue","game 3","uk","",16,10
"W6fRYNhsTNHQkvkoFEUaVQ==","2022-05-01","2022-03-01","","95.91","","38.19","","","38.19","expansion revenue","game 3","uk","",16,10
"W6fRYNhsTNHQkvkoFEUaVQ==","2022-06-01","2022-03-01","","55.02","","","-40.89","","-40.89","contraction revenue","game 3","uk","",16,10
"W6fRYNhsTNHQkvkoFEUaVQ==","2022-07-01","2022-03-01","","96.51","","41.49","","","41.49","expansion revenue","game 3","uk","",16,10
"W6fRYNhsTNHQkvkoFEUaVQ==","2022-09-01","2022-03-01","","43.5","","","-53.01","","-53.01","contraction revenue","game 3","uk","",16,10
"W6fRYNhsTNHQkvkoFEUaVQ==","2022-10-01","2022-03-01","","36.03","","","-7.47","","-7.47","contraction revenue","game 3","uk","",16,10
"W6fRYNhsTNHQkvkoFEUaVQ==","2022-12-01","2022-03-01","","39.18","","3.15","","","3.15","expansion revenue","game 3","uk","",16,10
"WAdVK2sJHdBL0bCFyVa0ww==","2022-04-01","2022-04-01","2022-05-01","24.09","24.09","","","","24.09","new user revenue","game 3","uk","",14,1
"WAdVK2sJHdBL0bCFyVa0ww==","2022-05-01","2022-04-01","2022-05-01","0","","","","-24.09","-24.09","churn revenue","game 3","uk","",14,1
"wA+Rd++M6EKUppqQeb+pTw==","2022-08-01","2022-08-01","","15.6","15.6","","","","15.6","new user revenue","game 3","uk","",20,5
"wA+Rd++M6EKUppqQeb+pTw==","2022-09-01","2022-08-01","","12.15","","","-3.45","","-3.45","contraction revenue","game 3","uk","",20,5
"wA+Rd++M6EKUppqQeb+pTw==","2022-10-01","2022-08-01","","31.92","","19.77","","","19.77","expansion revenue","game 3","uk","",20,5
"wA+Rd++M6EKUppqQeb+pTw==","2022-11-01","2022-08-01","","18.93","","","-12.99","","-12.99","contraction revenue","game 3","uk","",20,5
"wA+Rd++M6EKUppqQeb+pTw==","2022-12-01","2022-08-01","","22.71","","3.78","","","3.78","expansion revenue","game 3","uk","",20,5
"WDsSR+yQGqoMMBfCxqkZlw==","2022-05-01","2022-05-01","2022-12-01","49.05","49.05","","","","49.05","new user revenue","game 3","uk","",24,7
"WDsSR+yQGqoMMBfCxqkZlw==","2022-06-01","2022-05-01","2022-12-01","91.05","","42.00","","","42.00","expansion revenue","game 3","uk","",24,7
"WDsSR+yQGqoMMBfCxqkZlw==","2022-07-01","2022-05-01","2022-12-01","109.26","","18.21","","","18.21","expansion revenue","game 3","uk","",24,7
"WDsSR+yQGqoMMBfCxqkZlw==","2022-10-01","2022-05-01","2022-12-01","71.91","","","-37.35","","-37.35","contraction revenue","game 3","uk","",24,7
"WDsSR+yQGqoMMBfCxqkZlw==","2022-11-01","2022-05-01","2022-12-01","39.24","","","-32.67","","-32.67","contraction revenue","game 3","uk","",24,7
"WDsSR+yQGqoMMBfCxqkZlw==","2022-12-01","2022-05-01","2022-12-01","0","","","","-39.24","-39.24","churn revenue","game 3","uk","",24,7
"wDXJbTe2RLmAMKsPm5zZDg==","2022-05-01","2022-05-01","2022-11-01","74.01","74.01","","","","74.01","new user revenue","game 3","ru","",17,6
"wDXJbTe2RLmAMKsPm5zZDg==","2022-06-01","2022-05-01","2022-11-01","204.48","","130.47","","","130.47","expansion revenue","game 3","ru","",17,6
"wDXJbTe2RLmAMKsPm5zZDg==","2022-07-01","2022-05-01","2022-11-01","76.92","","","-127.56","","-127.56","contraction revenue","game 3","ru","",17,6
"wDXJbTe2RLmAMKsPm5zZDg==","2022-08-01","2022-05-01","2022-11-01","103.71","","26.79","","","26.79","expansion revenue","game 3","ru","",17,6
"wDXJbTe2RLmAMKsPm5zZDg==","2022-09-01","2022-05-01","2022-11-01","24.33","","","-79.38","","-79.38","contraction revenue","game 3","ru","",17,6
"wDXJbTe2RLmAMKsPm5zZDg==","2022-10-01","2022-05-01","2022-11-01","98.55","","74.22","","","74.22","expansion revenue","game 3","ru","",17,6
"wDXJbTe2RLmAMKsPm5zZDg==","2022-11-01","2022-05-01","2022-11-01","0","","","","-98.55","-98.55","churn revenue","game 3","ru","",17,6
"WHwqHTWZHdOrSBFh/vackQ==","2022-09-01","2022-09-01","2022-11-01","13.2","13.2","","","","13.2","new user revenue","game 3","uk","",18,2
"WHwqHTWZHdOrSBFh/vackQ==","2022-10-01","2022-09-01","2022-11-01","66.84","","53.64","","","53.64","expansion revenue","game 3","uk","",18,2
"WHwqHTWZHdOrSBFh/vackQ==","2022-11-01","2022-09-01","2022-11-01","0","","","","-66.84","-66.84","churn revenue","game 3","uk","",18,2
"Wi8qtp9drPDZD0laCPi2Ng==","2022-05-01","2022-05-01","","12.99","12.99","","","","12.99","new user revenue","game 3","uk","",26,8
"Wi8qtp9drPDZD0laCPi2Ng==","2022-06-01","2022-05-01","","14.04","","1.05","","","1.05","expansion revenue","game 3","uk","",26,8
"Wi8qtp9drPDZD0laCPi2Ng==","2022-09-01","2022-05-01","","26.64","","12.60","","","12.60","expansion revenue","game 3","uk","",26,8
"Wi8qtp9drPDZD0laCPi2Ng==","2022-12-01","2022-05-01","","13.14","","","-13.50","","-13.50","contraction revenue","game 3","uk","",26,8
"wjWDL/+l9D+LVt/9gNMH5Q==","2022-05-01","2022-05-01","2022-12-01","12.12","12.12","","","","12.12","new user revenue","game 3","ru","",20,7
"wjWDL/+l9D+LVt/9gNMH5Q==","2022-06-01","2022-05-01","2022-12-01","13.08","","0.96","","","0.96","expansion revenue","game 3","ru","",20,7
"wjWDL/+l9D+LVt/9gNMH5Q==","2022-07-01","2022-05-01","2022-12-01","35.22","","22.14","","","22.14","expansion revenue","game 3","ru","",20,7
"wjWDL/+l9D+LVt/9gNMH5Q==","2022-09-01","2022-05-01","2022-12-01","43.53","","8.31","","","8.31","expansion revenue","game 3","ru","",20,7
"wjWDL/+l9D+LVt/9gNMH5Q==","2022-10-01","2022-05-01","2022-12-01","118.62","","75.09","","","75.09","expansion revenue","game 3","ru","",20,7
"wjWDL/+l9D+LVt/9gNMH5Q==","2022-11-01","2022-05-01","2022-12-01","35.70","","","-82.92","","-82.92","contraction revenue","game 3","ru","",20,7
"wjWDL/+l9D+LVt/9gNMH5Q==","2022-12-01","2022-05-01","2022-12-01","0","","","","-35.70","-35.70","churn revenue","game 3","ru","",20,7
"WMcncRFNp4e91e/Y3CwEvQ==","2022-07-01","2022-07-01","","14.04","14.04","","","","14.04","new user revenue","game 3","uk","",23,6
"WMcncRFNp4e91e/Y3CwEvQ==","2022-08-01","2022-07-01","","41.16","","27.12","","","27.12","expansion revenue","game 3","uk","",23,6
