"user_id","game_name","payment_date","revenue_amount_usd","user_id","game_name","language","has_older_device_model","age"
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-11-25,38.1,e/6IajqZ922YY1rh2ErMJQ==,game 3,en,false,25
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-09-27,33.09,SyWxmJ+Ha8K2C9UJt8blVA==,game 3,ru,false,25
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-04-29,13.32,gPRMy8HkmaiyX+13OxuP/A==,game 3,ru,false,21
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-09-05,22.14,QZBiEFECZAgVl5IkN9/cFw==,game 3,en,false,16
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-08-09,16.29,zmZPan/KZoyrIR2r/SvLdA==,game 3,ru,false,15
"7L4SKPGMd33lnSOq6PWyYg==",game 3,2022-12-10,16.92,"7L4SKPGMd33lnSOq6PWyYg==",game 3,uk,false,30
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-07-11,19.17,xSi5UajdkNHXppWOTm6g8w==,game 3,uk,false,20
DorDcyqBWMg5IEaflqn5Xw==,game 3,2022-09-28,12.54,DorDcyqBWMg5IEaflqn5Xw==,game 3,ru,false,23
"6NexxpTuLaFmuoksJ0l8rg==",game 3,2022-12-15,24.57,"6NexxpTuLaFmuoksJ0l8rg==",game 3,uk,false,24
dxXTsxsoGNYPn+1rVBAUww==,game 3,2022-10-26,18.21,dxXTsxsoGNYPn+1rVBAUww==,game 3,uk,false,33
+XPKfmhBmI2NdGQ96Iaysg==,game 3,2022-08-15,18.48,+XPKfmhBmI2NdGQ96Iaysg==,game 3,uk,false,38
wA+Rd++M6EKUppqQeb+pTw==,game 3,2022-09-28,12.15,wA+Rd++M6EKUppqQeb+pTw==,game 3,uk,false,20
H44DjZG42orzuBXLai7JkA==,game 3,2022-03-22,13.32,H44DjZG42orzuBXLai7JkA==,game 3,ru,false,29
QoHEss2e+b385deeX2p39Q==,game 3,2022-07-03,16.89,QoHEss2e+b385deeX2p39Q==,game 3,ru,false,22
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,2022-11-04,21.93,ux4Q9iTbOyaU1c/0SKvF7w==,game 3,uk,false,26
DAMO0tILVRlXZhYONdvs0Q==,game 3,2022-06-27,12.33,DAMO0tILVRlXZhYONdvs0Q==,game 3,uk,false,15
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-09-06,19.59,c5qsNfxhW80Ws3aBXDa1nA==,game 3,uk,false,18
oQQmPjqm7DR+exPmp6xDhg==,game 3,2022-08-24,13.2,oQQmPjqm7DR+exPmp6xDhg==,game 3,uk,false,30
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,2022-04-08,24.06,"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,uk,true,21
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-11-23,21.78,Np8MbaAllrt9d2F+g1ZvJQ==,game 3,uk,false,22
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-05-20,17.43,IdKyooyTjAbvCA7p+ujKCw==,game 3,uk,false,19
B8zuTsAC2iJ98u2nlv/fUw==,game 3,2022-05-04,12.3,B8zuTsAC2iJ98u2nlv/fUw==,game 3,uk,true,21
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-06-26,15.69,er3/fOrRpmyqiRaC0CaFcg==,game 3,uk,false,21
xVwGwMaEG1yZydv5VIfEQA==,game 3,2022-09-08,18.84,xVwGwMaEG1yZydv5VIfEQA==,game 3,uk,false,22
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-07-16,25.71,Lug+Yg90jslWgHEN6dc+Ng==,game 3,uk,false,21
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-09-24,20.19,Uen3Ap0lnrgWVWJtFCSo7g==,game 3,ru,false,17
YC2fZQTQXV2UR1/WHDrVqw==,game 3,2022-11-07,13.41,YC2fZQTQXV2UR1/WHDrVqw==,game 3,uk,false,14
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-11-25,17.16,SwiAKdzn0b+A4XegM5x0Hw==,game 3,uk,false,16
"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,2022-09-23,14.04,"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,ru,false,18
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-11-01,22.89,Ghk2iJmzSUW4qLsmJgwOcw==,game 3,uk,false,16
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-10-29,38.1,UNcp1RmIObUiGNqLDHjNVw==,game 3,uk,false,16
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-11-30,23.97,"0A5RkQrm+GBgG7KSFk/xhw==",game 3,uk,false,31
"72brUr/DKItStlTen5pHYg==",game 3,2022-06-07,17.76,"72brUr/DKItStlTen5pHYg==",game 3,uk,false,24
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-10-18,20.22,zSepnWFgLH0tQb1s4mxKZQ==,game 3,uk,false,24
kGxMA4SONgR8wL4JeeX8PQ==,game 3,2022-12-29,17.43,kGxMA4SONgR8wL4JeeX8PQ==,game 3,uk,false,23
ZmnZeh2zth0OyQaAzd6eTA==,game 3,2022-08-21,13.74,ZmnZeh2zth0OyQaAzd6eTA==,game 3,uk,false,41
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-10-21,23.04,xSi5UajdkNHXppWOTm6g8w==,game 3,uk,false,20
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-08-23,34.47,b6lW5fOrJiJUE7dwhEp9VQ==,game 3,ru,false,17
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-05-14,13.2,lP6BWSFF4OZeWp0jrAHY9g==,game 3,uk,false,29
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-11-27,29.73,VGEh7S+cxW9PT7H8KNgEGQ==,game 3,uk,false,24
"1KzlDBp5hORL7Y5PBaB+0g==",game 3,2022-10-18,20.37,"1KzlDBp5hORL7Y5PBaB+0g==",game 3,uk,false,22
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-10-01,14.25,c5qsNfxhW80Ws3aBXDa1nA==,game 3,uk,false,18
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-07-16,16.8,"4btLP2zvi8eBV0t08fdkKQ==",game 3,ru,false,20
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-11-25,29.01,zmZPan/KZoyrIR2r/SvLdA==,game 3,ru,false,15
DorDcyqBWMg5IEaflqn5Xw==,game 3,2022-05-31,14.4,DorDcyqBWMg5IEaflqn5Xw==,game 3,ru,false,23
DAMO0tILVRlXZhYONdvs0Q==,game 3,2022-09-25,18.03,DAMO0tILVRlXZhYONdvs0Q==,game 3,uk,false,15
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-08-19,25.89,Bcs3CbYx2EpbL9otxlEUmg==,game 3,uk,true,18
Krr8Kwf65LaX8LctHRsFWg==,game 3,2022-12-01,34.86,Krr8Kwf65LaX8LctHRsFWg==,game 3,ru,false,16
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-07-09,24.63,HxWcXHURvvtOJkrXAcDxQg==,game 3,uk,false,15
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-10-23,21.09,SwiAKdzn0b+A4XegM5x0Hw==,game 3,uk,false,16
geIiJ1L04w2qAE0qzQUb2g==,game 3,2022-07-05,17.04,geIiJ1L04w2qAE0qzQUb2g==,game 3,uk,false,23
ymEApWLjh3I9oLJnWIBHFA==,game 3,2022-09-28,33.27,ymEApWLjh3I9oLJnWIBHFA==,game 3,uk,false,19
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-07-10,12.63,qEF/fPDQLJPXIx6RiSIP1A==,game 3,uk,false,20
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-06-14,16.44,BDvlXttM/hbupcLic+5ZWg==,game 3,uk,false,29
DorDcyqBWMg5IEaflqn5Xw==,game 3,2022-09-25,16.95,DorDcyqBWMg5IEaflqn5Xw==,game 3,ru,false,23
q8UcdT1sZCl07AqhDVz5ZA==,game 3,2022-09-27,23.01,q8UcdT1sZCl07AqhDVz5ZA==,game 3,uk,false,15
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-11-04,14.19,"1BBMagZRq/39AV1l2rm4Iw==",game 3,ru,false,23
DorDcyqBWMg5IEaflqn5Xw==,game 3,2022-08-03,28.95,DorDcyqBWMg5IEaflqn5Xw==,game 3,ru,false,23
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-10-15,13.47,pLOCMIX+imLIzoDehgdOPA==,game 3,uk,false,22
o55dseByUOl9s5IQCz1kuQ==,game 3,2022-04-21,24.3,o55dseByUOl9s5IQCz1kuQ==,game 3,uk,false,22
DcYWdg5xq9/5Yd7SaaVhZw==,game 3,2022-08-09,16.98,DcYWdg5xq9/5Yd7SaaVhZw==,game 3,uk,false,32
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-12-19,16.59,"7EPlnA7OQ9MhMx+od6FA9g==",game 3,ru,false,23
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,2022-12-06,23.4,BbnuW+2kIgxo7dxg5BBIeQ==,game 3,ru,false,17
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-07-17,14.01,HWpnvfSvYzUsQCcCKhetIg==,game 3,uk,false,19
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-07-06,26.52,V7J42heW8l19wiBJ8UpRyw==,game 3,ru,false,25
unoAVprNoepzjDQwQzWj6A==,game 3,2022-12-26,34.65,unoAVprNoepzjDQwQzWj6A==,game 3,uk,false,15
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-09-28,14.19,iFnn4bfYgNs8OS5MCcLjeA==,game 3,uk,false,28
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-03-26,17.46,jVhb69DTRT5TSWYEiUrlbg==,game 3,uk,false,20
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-08-25,33.51,V7J42heW8l19wiBJ8UpRyw==,game 3,ru,false,25
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-11-10,15.63,yFNWN0sYyxkSJ+yLRq1WqA==,game 3,uk,false,16
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-10-29,15.51,jVhb69DTRT5TSWYEiUrlbg==,game 3,uk,false,20
RQBsCvxlogTNUidSygqgcQ==,game 3,2022-08-29,14.22,RQBsCvxlogTNUidSygqgcQ==,game 3,uk,false,28
RiIlY436bXNX8MIW9vUaAQ==,game 3,2022-09-10,16.02,RiIlY436bXNX8MIW9vUaAQ==,game 3,uk,true,18
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-12-05,21.33,v9uJC6CIm0KR00+LpWQUBg==,game 3,uk,false,18
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-09-15,22.5,qEF/fPDQLJPXIx6RiSIP1A==,game 3,uk,false,20
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-08-30,58.92,GOl6BQXsy0zvbvIWIoKEQw==,game 3,ru,false,18
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-04-30,18.45,W6fRYNhsTNHQkvkoFEUaVQ==,game 3,uk,false,16
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-10-13,15.69,nPrRQwP3UZo2KBlM2mJ8fg==,game 3,uk,false,24
"7GCGwypiXsxGxetp6/KmnA==",game 3,2022-08-19,12.45,"7GCGwypiXsxGxetp6/KmnA==",game 3,uk,false,31
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-08-02,15.51,VGEh7S+cxW9PT7H8KNgEGQ==,game 3,uk,false,24
"5a/eDajN+4bJdigfI5TWoQ==",game 3,2022-07-04,12.87,"5a/eDajN+4bJdigfI5TWoQ==",game 3,ru,false,17
F9Jtg6+0qPUKWDgBJxG8cA==,game 3,2022-08-02,30.39,F9Jtg6+0qPUKWDgBJxG8cA==,game 3,ru,false,18
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-09-22,12.78,BLnx9pj0y+SVkckLR/01qw==,game 3,uk,false,25
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-11-20,17.37,fuL+cD0zV6Gn4ypTYmXUgw==,game 3,uk,false,16
"6We7zBO7mVbNxGEl/xPKVg==",game 3,2022-11-11,50.28,"6We7zBO7mVbNxGEl/xPKVg==",game 3,uk,false,19
dxXTsxsoGNYPn+1rVBAUww==,game 3,2022-09-15,16.05,dxXTsxsoGNYPn+1rVBAUww==,game 3,uk,false,33
nfIwLLLuemHymdg1HYidrA==,game 3,2022-11-05,23.85,nfIwLLLuemHymdg1HYidrA==,game 3,uk,false,19
I8yTxTfERu6jtLOfWB0dFQ==,game 3,2022-09-10,23.97,I8yTxTfERu6jtLOfWB0dFQ==,game 3,ru,false,33
DAMO0tILVRlXZhYONdvs0Q==,game 3,2022-07-26,20.58,DAMO0tILVRlXZhYONdvs0Q==,game 3,uk,false,15
"7zai/c69uF/NhB95HgKuYw==",game 3,2022-10-12,22.77,"7zai/c69uF/NhB95HgKuYw==",game 3,uk,false,16
"3iITAz/ADjFv3PDTgTjxSg==",game 3,2022-07-12,18.48,"3iITAz/ADjFv3PDTgTjxSg==",game 3,ru,false,16
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-09-15,23.25,QZBiEFECZAgVl5IkN9/cFw==,game 3,en,false,16
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-12-17,17.46,Np8MbaAllrt9d2F+g1ZvJQ==,game 3,uk,false,22
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-06-16,44.61,HxWcXHURvvtOJkrXAcDxQg==,game 3,uk,false,15
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-08-29,22.47,QZBiEFECZAgVl5IkN9/cFw==,game 3,en,false,16
"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,2022-10-28,21.66,"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,ru,false,18
QoHEss2e+b385deeX2p39Q==,game 3,2022-08-24,36.66,QoHEss2e+b385deeX2p39Q==,game 3,ru,false,22
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-06-09,14.94,Hamw6F2EZmJfI2glmE2NEg==,game 3,ru,true,24
DAMO0tILVRlXZhYONdvs0Q==,game 3,2022-06-02,21.09,DAMO0tILVRlXZhYONdvs0Q==,game 3,uk,false,15
zeu++qOqokuGcT0ghN97bQ==,game 3,2022-08-27,15.6,zeu++qOqokuGcT0ghN97bQ==,game 3,ru,false,34
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-03-30,26.13,Bcs3CbYx2EpbL9otxlEUmg==,game 3,uk,true,18
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-04-13,14.88,Veep00i4vvZbTAVD6GMoiA==,game 3,uk,false,38
"7RkS5ikrXwWByJobMXv2sA==",game 3,2022-11-12,28.62,"7RkS5ikrXwWByJobMXv2sA==",game 3,ru,false,21
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,2022-07-09,22.47,"7BqUeLmbiug63XrWs2+ZQQ==",game 3,ru,false,15
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-11-02,14.94,Ghk2iJmzSUW4qLsmJgwOcw==,game 3,uk,false,16
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-09-09,28.14,yFNWN0sYyxkSJ+yLRq1WqA==,game 3,uk,false,16
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-11-20,13.08,Lug+Yg90jslWgHEN6dc+Ng==,game 3,uk,false,21
ORSvkhCut21rsk0cVtJfJA==,game 3,2022-12-16,21.87,ORSvkhCut21rsk0cVtJfJA==,game 3,uk,false,21
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-10-01,17.85,BLnx9pj0y+SVkckLR/01qw==,game 3,uk,false,25
"0afix9qVNfU3GJY1n0QGkw==",game 3,2022-09-28,14.7,"0afix9qVNfU3GJY1n0QGkw==",game 3,uk,false,25
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-08-06,15.51,ildaqkizLaFesmkjCvlzmQ==,game 3,uk,false,24
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-04-29,33.03,dpfu6t8G4blqMn55KM8bSg==,game 3,uk,false,16
NBaV27MmzBu99zAeNFSjUA==,game 3,2022-11-30,12.6,NBaV27MmzBu99zAeNFSjUA==,game 3,uk,false,26
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-09-27,21.21,gT0iqDKuIXNm4ceMd9eZ1A==,game 3,uk,false,20
"3KHhqZr7/1n2+bTP13WuXA==",game 3,2022-09-07,17.64,"3KHhqZr7/1n2+bTP13WuXA==",game 3,uk,false,16
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,2022-10-03,16.17,BbnuW+2kIgxo7dxg5BBIeQ==,game 3,ru,false,17
cjAwQwy//1xm2O5pNRveqw==,game 3,2022-12-07,12.63,cjAwQwy//1xm2O5pNRveqw==,game 3,ru,false,22
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-04-23,29.55,l3sFUsG2qpcnrEzwRnjvtQ==,game 3,ru,false,15
Vtl1tAkN8ajIRaOwKulKyQ==,game 3,2022-12-03,32.19,Vtl1tAkN8ajIRaOwKulKyQ==,game 3,uk,false,25
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-07-12,16.77,rw8yxS9+t5PvgINa7EhMvQ==,game 3,uk,true,18
FnaqKQlPHm2pH1+S+K+Gfg==,game 3,2022-12-11,23.85,FnaqKQlPHm2pH1+S+K+Gfg==,game 3,uk,false,19
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-09-07,17.22,"7ew71UmoMb73L41PM/YL/w==",game 3,uk,false,17
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-05-17,17.37,HxWcXHURvvtOJkrXAcDxQg==,game 3,uk,false,15
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-05-05,15.6,Hamw6F2EZmJfI2glmE2NEg==,game 3,ru,true,24
fFqrZjaytcDUnW57W7PRJA==,game 3,2022-12-29,40.35,fFqrZjaytcDUnW57W7PRJA==,game 3,uk,false,22
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-06-18,15.21,T+RA0/fgzbUBLF89D4AEDA==,game 3,ru,false,23
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-06-17,22.98,"7GE5h/3N3lcro3K9T3aujw==",game 3,ru,false,32
BJlqmsfEshc/QjsD7VgEjg==,game 3,2022-06-30,27.9,BJlqmsfEshc/QjsD7VgEjg==,game 3,ru,false,18
B7ziVc7jLVg/+snNIp3hLQ==,game 3,2022-07-02,13.71,B7ziVc7jLVg/+snNIp3hLQ==,game 3,uk,false,19
cOCixiBbcAHemYgbNdoTcw==,game 3,2022-10-28,16.77,cOCixiBbcAHemYgbNdoTcw==,game 3,uk,false,20
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-11-01,65.79,yFNWN0sYyxkSJ+yLRq1WqA==,game 3,uk,false,16
MRcEXu/KG95hsIyJM/816A==,game 3,2022-07-10,14.73,MRcEXu/KG95hsIyJM/816A==,game 3,uk,false,32
dUXVADLWvf2uvh+Q6TNrMw==,game 3,2022-11-30,22.89,dUXVADLWvf2uvh+Q6TNrMw==,game 3,ru,false,19
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,2022-12-28,27.21,xt/PY4N2zkZQgtlZ9Cg82w==,game 3,ru,false,24
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,2022-10-16,24.24,ICBVvRc9TR+qF7IoBfEWsQ==,game 3,uk,true,18
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-08-28,19.26,hi1ErLiMLDP0HWvMqLKv6g==,game 3,ru,false,18
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-06-16,19.08,jVhb69DTRT5TSWYEiUrlbg==,game 3,uk,false,20
crKNTIblJ0113SKEtSJQHw==,game 3,2022-11-15,18.75,crKNTIblJ0113SKEtSJQHw==,game 3,uk,false,16
tBFTAZra3r5TkHhDubnYyg==,game 3,2022-10-25,17.88,tBFTAZra3r5TkHhDubnYyg==,game 3,uk,false,19
DorDcyqBWMg5IEaflqn5Xw==,game 3,2022-05-28,23.22,DorDcyqBWMg5IEaflqn5Xw==,game 3,ru,false,23
Krr8Kwf65LaX8LctHRsFWg==,game 3,2022-11-08,23.49,Krr8Kwf65LaX8LctHRsFWg==,game 3,ru,false,16
ZmjMhgyYl6o8iFq964FEWg==,game 3,2022-09-28,29.13,ZmjMhgyYl6o8iFq964FEWg==,game 3,ru,false,17
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-10-04,19.29,"0A5RkQrm+GBgG7KSFk/xhw==",game 3,uk,false,31
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,2022-06-28,26.79,"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,ru,false,24
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-04-10,14.94,"4b7l8C489HEJirtoe7xtFg==",game 3,uk,true,20
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-06-09,32.07,Uen3Ap0lnrgWVWJtFCSo7g==,game 3,ru,false,17
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-04-30,17.67,K/6KHxREKTlFZXRfBNVNuQ==,game 3,ru,false,19
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-07-29,19.14,orbgZNBGuhZZx63HTAbyIw==,game 3,uk,false,25
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-11-08,20.67,"8ncYOMYXeKDelzX40EnuLA==",game 3,uk,false,19
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-11-02,20.16,"7SeM1pmnTTTXfhI+x3ldng==",game 3,ru,false,22
cOCixiBbcAHemYgbNdoTcw==,game 3,2022-12-06,15.39,cOCixiBbcAHemYgbNdoTcw==,game 3,uk,false,20
Re0WtVSaiuBn90MFtMRCww==,game 3,2022-12-21,18.48,Re0WtVSaiuBn90MFtMRCww==,game 3,uk,false,14
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-08-25,18.6,"8ncYOMYXeKDelzX40EnuLA==",game 3,uk,false,19
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-12-01,36.21,zmZPan/KZoyrIR2r/SvLdA==,game 3,ru,false,15
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-09-30,24.03,Bcs3CbYx2EpbL9otxlEUmg==,game 3,uk,true,18
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-04-15,28.05,jVhb69DTRT5TSWYEiUrlbg==,game 3,uk,false,20
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-11-08,12.09,UFVjte0RzYKTngAiVvjqPQ==,game 3,uk,false,17
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-05-17,13.95,"7ew71UmoMb73L41PM/YL/w==",game 3,uk,false,17
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-06-08,14.07,ShEJVi+TtuQlvdw2uetd/Q==,game 3,uk,false,22
DqezK7HAqZ+GovyRuzxD1A==,game 3,2022-05-19,19.38,DqezK7HAqZ+GovyRuzxD1A==,game 3,uk,false,23
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,2022-07-21,12.63,Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,uk,false,21
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-12-27,31.5,nPrRQwP3UZo2KBlM2mJ8fg==,game 3,uk,false,24
WDsSR+yQGqoMMBfCxqkZlw==,game 3,2022-06-25,24.63,WDsSR+yQGqoMMBfCxqkZlw==,game 3,uk,false,24
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,2022-10-29,15.78,ICBVvRc9TR+qF7IoBfEWsQ==,game 3,uk,true,18
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-07-26,13.71,nPrRQwP3UZo2KBlM2mJ8fg==,game 3,uk,false,24
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,2022-08-02,23.1,Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,uk,false,18
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-06-08,18.99,Ghk2iJmzSUW4qLsmJgwOcw==,game 3,uk,false,16
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-11-09,17.67,fuL+cD0zV6Gn4ypTYmXUgw==,game 3,uk,false,16
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-04-04,23.79,K/6KHxREKTlFZXRfBNVNuQ==,game 3,ru,false,19
WHwqHTWZHdOrSBFh/vackQ==,game 3,2022-10-19,30.36,WHwqHTWZHdOrSBFh/vackQ==,game 3,uk,false,18
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-05-22,20.61,wDXJbTe2RLmAMKsPm5zZDg==,game 3,ru,false,17
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-05-25,23.34,jVhb69DTRT5TSWYEiUrlbg==,game 3,uk,false,20
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-10-02,15.06,HxWcXHURvvtOJkrXAcDxQg==,game 3,uk,false,15
"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,2022-10-07,16.44,"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,ru,false,18
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-09-19,18.24,b6lW5fOrJiJUE7dwhEp9VQ==,game 3,ru,false,17
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-09-02,14.67,BLnx9pj0y+SVkckLR/01qw==,game 3,uk,false,25
DqezK7HAqZ+GovyRuzxD1A==,game 3,2022-05-22,23.7,DqezK7HAqZ+GovyRuzxD1A==,game 3,uk,false,23
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-11-06,40.68,b6lW5fOrJiJUE7dwhEp9VQ==,game 3,ru,false,17
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-12-06,17.34,LO9NuZYI6zP2HXEBAS4wpw==,game 3,uk,false,23
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-08-12,25.44,AN9at3LlvDamqXq8dvHD4w==,game 3,ru,false,24
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-08-24,55.08,wDXJbTe2RLmAMKsPm5zZDg==,game 3,ru,false,17
G9053rs6jbKItKUhrUdLew==,game 3,2022-11-05,16.98,G9053rs6jbKItKUhrUdLew==,game 3,uk,false,27
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,2022-09-01,19.74,"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,uk,true,21
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-07-21,20.79,B4b6v6eUHvAVOeAQk6EEiw==,game 3,ru,false,23
d7kiN4CYGndV2/L4yQeZ4g==,game 3,2022-08-29,21.12,d7kiN4CYGndV2/L4yQeZ4g==,game 3,ru,false,19
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,2022-10-25,17.37,"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,ru,false,24
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-03-01,15.06,l3sFUsG2qpcnrEzwRnjvtQ==,game 3,ru,false,15
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-04-22,31.35,"7SeM1pmnTTTXfhI+x3ldng==",game 3,ru,false,22
+XPKfmhBmI2NdGQ96Iaysg==,game 3,2022-10-22,16.35,+XPKfmhBmI2NdGQ96Iaysg==,game 3,uk,false,38
L3waZ4UDUTOCMfVcL29lGQ==,game 3,2022-12-15,17.19,L3waZ4UDUTOCMfVcL29lGQ==,game 3,en,false,29
